"","text","page","method","year"
"24648","        Oriental Mineral and Chemical Co., President and Director.",458,"hathi",1899
"24649","SCHROEDER, FREDERICK A., 178 Water Street.",458,"hathi",1899
"24650","        Germanla Savings Bank of Kings County, President and Trustee.",458,"hathi",1899
"24651","         People's Trust Co., Brooklyn, Trustee.",458,"hathi",1899
"24652","SCHUCK, J. J., 104 East Twenty-third Street.",458,"hathi",1899
"24653","         Meyrowitz Manufacturing Co., Director.",458,"hathi",1899
"24654","SCHUETTE, FREDERICK, 340 Greenwich Street.",458,"hathi",1899
"24655","         Royal Ball Blue Co., Secretary and Director.",458,"hathi",1899
"24656","SCHULER, LOUIS B., 100 East Fourteenth Street.",458,"hathi",1899
"24657","        German Savings Bank, Brooklyn, Trustee.",458,"hathi",1899
"24658","SCHULMAN, LOUIS, 266 Canal Street.",458,"hathi",1899
"24659","         U. S. Chemical and Export Co., Secretary and Director.",458,"hathi",1899
"24660","SCHULTE, THEODORE E., 182 Fifth Avenue.",458,"hathi",1899
"24661","         European Tourist Co., Director.",458,"hathi",1899
"24662"," SCHULTIES, JOHN, 631 West Fortieth Street.",458,"hathi",1899
"24663","         Figge Slaughtering Co., Director.",458,"hathi",1899
"24664"," SCHULTKE, AUGUST H.. 643 Broadway.",458,"hathi",1899
"24665","         August H. Stebbins Co., President and Director.",458,"hathi",1899
"24666"," SCHULTZ, A. M., 13S-140 Greenpoint Avenue, Brooklyn.",458,"hathi",1899
"24667","         M. Schultz Furniture Co., The, President and Director.",458,"hathi",1899
"24668"," SCHULTZ, CARL HERMAN, 440 First Avenue.",458,"hathi",1899
"24669","         Carl H. Schultz, Secretary, Treasurer and Director.",458,"hathi",1899
"24670","",458,"hathi",1899
"24671","                        DIRECTORY OF DIRECTORS.                               45'J",459,"hathi",1899
"24672","",459,"hathi",1899
"24673","SCHULTZ, CARL RUDOLPH,         440 First Avenue.",459,"hathi",1899
"24674","        Carl H. Schultz, Vice-President and Director.",459,"hathi",1899
"24675","SCHULTZ, EMMET, 475 Broadway.",459,"hathi",1899
"24676","        Arlington Manufacturing Co., Treasurer and Director.",459,"hathi",1899
"24677","SCHULTZ, M. 64 Pearl Street.",459,"hathi",1899
"24678","        M. Schultz Furniture Co., The, Secretary, Treasurer and Director.",459,"hathi",1899
"24679","SCHULTZ, NICHOLAS, 25 St. Mark's Place.",459,"hathi",1899
"24680","        Union Square Bank, Director.",459,"hathi",1899
"24681","SCHULTZE, WILLIAM, 50 Union Place.",459,"hathi",1899
"24682","        Workingmen's Co-operative Association of the United Insurance       League",459,"hathi",1899
"24683","            of N. Y., Treasurer and Director.",459,"hathi",1899
"24684","SCHULZ, THEODORE E., 35 Nassau Street.",459,"hathi",1899
"24685","        Acetylene Gas 11luminating Co., Treasurer and Director.",459,"hathi",1899
"24686","SCHULZ, THEODORE H., 35 Nassau Street.",459,"hathi",1899
"24687","        Acetylene Gas 11luminating Co., President and Director.",459,"hathi",1899
"24688","SCHULZE. E. R. E., 344 Bowery.",459,"hathi",1899
"24689","        Barrett Chemical Co., President and Director.",459,"hathi",1899
"24690","SCHUMANN. CARL, Stapleton, S. I.",459,"hathi",1899
"24691","        Staten Island Savings Bank, Trustee.",459,"hathi",1899
"24692","SCHUMANN, HUGO, 62 William Street.",459,"hathi",1899
"24693","       Germanla Fire Insurance Co., President   and Director.",459,"hathi",1899
"24694","       Germania Life Insurance Co., Director.",459,"hathi",1899
"24695","       German Savings Bank, Trustee.",459,"hathi",1899
"24696","       International Insurance Co., President and Director.",459,"hathi",1899
"24697","       Underwriters' Salvage Co., Director.",459,"hathi",1899
"24698","SCHUMANN, JOHN H., Marcy Avenue, corner Flushing Avenue, Brooklyn.",459,"hathi",1899
"24699","       Associated Manufacturers' Mutual Fire Insurance Corporation, Director.",459,"hathi",1899
"24700","       Broadway Bank, Brooklyn, Vice-President and Director.",459,"hathi",1899
"24701","       German Savings Bank of Brooklyn, Vice-President and Trustee.",459,"hathi",1899
"24702","       Manufacturers' Trust Co., Brooklyn, Trustee.",459,"hathi",1899
"24703","SCHURZ, CARL,    54   William   Street.",459,"hathi",1899
"24704","       Germania Life Insurance Co., Director.",459,"hathi",1899
"24705","       Sprague Electric Co., Director.",459,"hathi",1899
"24706","       Witte Water Placer Co., Director.",459,"hathi",1899
"24707","SCHUTTE, CHARLES, 422 West Thirty-eighth Street.",459,"hathi",1899
"24708","       Emerald and Phoenix Brewing Co., President and Director.",459,"hathi",1899
"24709","       F. J. Kastner Co., The, President, Treasurer and Director.",459,"hathi",1899
"24710","       T. C. Lyman Co., President and Director.",459,"hathi",1899
"24711","SCHUYLER, ARENT H., 95 William Street.",459,"hathi",1899
"24712","       Newton Manufacturing and Chemical Co., President and Director.",459,"hathi",1899
"24713","SCHUYLER, SIDNEY S., 72 Broadway.",459,"hathi",1899
"24714","       Dally Investment News Co., President and Director.",459,"hathi",1899
"24715","SCHUYLER, SPENCER D., 41 Wall Street.",459,"hathi",1899
"24716","       Maxim Powder and Torpedo Co., President and Director.",459,"hathi",1899
"24717","       Underground R.R. Co., Director.",459,"hathi",1899
"24718","SCHWAB, EMIL, 59 East One Hundred and Seventeenth Street.",459,"hathi",1899
"24719","       Insurance Press, Director.",459,"hathi",1899
"24720","SCHWAB, GTTSTAV H. , 5 Broadway.",459,"hathi",1899
"24721","       Atlantic Mutual Insurance Co., Trustee.",459,"hathi",1899
"24722","       Merchants' National Bank, Director.",459,"hathi",1899
"24723","        N. Y. Produce Exchange and Safe Deposit Storage Co., Trustee.",459,"hathi",1899
"24724","        U. S. Trust Co., Trustee.",459,"hathi",1899
"24725","SCHWABEDISSEN, CHARLES, 9 Nassau Street, Brooklyn.",459,"hathi",1899
"24726","       Salv.itor Brewing Co., Director.",459,"hathi",1899
"24727","SCHWABELAND, CHRISTIAN, 25 Tenth Avenue.",459,"hathi",1899
"24728","        Korner & Schwabeland Co., Treasurer and Director.",459,"hathi",1899
"24729","SCHWABELAND, JOHN E., 25 Tenth Avenue.",459,"hathi",1899
"24730","        Korner & Schwabeland Co., Secretary and Director.",459,"hathi",1899
"24731","",459,"hathi",1899
"24732","                         DIRECTORY              OF DIRECTORS.                  45",45,"hathi",1899
"24733","",45,"hathi",1899
"24734","BLACK, WILLIAM T.,     836 West End Avenue.",45,"hathi",1899
"24735","       American Typewriter Co., Vice-President and Director.",45,"hathi",1899
"24736","BLACKBURNE, ALBERT, 18 East Twenty-first Street.",45,"hathi",1899
"24737","       Automatic Vending Co., Director.",45,"hathi",1899
"24738","       Manhattan Automatic Machine Co., Treasurer and Director.",45,"hathi",1899
"24739","       Metropolitan Messenger Co., Secretary, Treasurer and Director.",45,"hathi",1899
"24740","BLACKFORD, EUGENE G., 725 St. Marks Avenue, Brooklyn.",45,"hathi",1899
"24741","       American Writing Machine Co., The, President and Director.",45,"hathi",1899
"24742","       Bedford Bank, President and Director.",45,"hathi",1899
"24743","       Blackford's, President and Director.",45,"hathi",1899
"24744","       City Savings Bank, Trustee.",45,"hathi",1899
"24745","       Consolidated Savings Loan Investment Co., Member of Board of Review.",45,"hathi",1899
"24746","       Hide and Leather National Bank, The, Director.",45,"hathi",1899
"24747","       People's Trust Co., Brooklyn, Trustee.",45,"hathi",1899
"24748","       Schermerhorn Bank, Brooklyn, Director.",45,"hathi",1899
"24749","BLACKLEDGE, DAVID W., 188 Duane Street.",45,"hathi",1899
"24750","        A. L. & J. J. Reynolds Co., Treasurer and Director.",45,"hathi",1899
"24751","BLACKMAN, HENRY, 132 Mulberry Street.",45,"hathi",1899
"24752","       Blackman Patent Pulp Co., President and Director.",45,"hathi",1899
"24753","       Muncie Pulp Co., President and Director.",45,"hathi",1899
"24754","BLACKMAR, ABEL E., 31 Nassau Street.",45,"hathi",1899
"24755","       Central Cooperage Co., Director.",45,"hathi",1899
"24756","BLACKMORE, LAWRENCE R., 57 West Sixty-sixth Street.",45,"hathi",1899
"24757","       Blackmore Heating Co., Treasurer and Director.",45,"hathi",1899
"24758","BLACKWELL, FRANK E., 63 Wall Street.",45,"hathi",1899
"24759","       Charleston & Ohio River Road, Director.",45,"hathi",1899
"24760","BLACKWELL, J. A., 114 East Fourteenth Street.",45,"hathi",1899
"24761","       J. F. Fradley & Co., Director.",45,"hathi",1899
"24762","BLAGDEN, GEORGE,         51    Wall   Street.",45,"hathi",1899
"24763","          Manhattan Savings Institution, Trustee.",45,"hathi",1899
"24764","BLAIR,   BENJAMIN F., 32 Liberty Street.",45,"hathi",1899
"24765","          Wallabout Bank, Brooklyn, Director.",45,"hathi",1899
"24766","BLAIR,   C.   LEDYARD,    33   Wall   Street.",45,"hathi",1899
"24767","        Bangor & Portland R.R., Director.",45,"hathi",1899
"24768","        Green Bay and Western R.R. Co., Director.",45,"hathi",1899
"24769","        N. Y., Ontario & Western Railway, Director.",45,"hathi",1899
"24770","        Ontario, Carbondale & Scranton Railway Co., Director.",45,"hathi",1899
"24771","        St. Louis & Hannibal Railway, Director.",45,"hathi",1899
"24772","        Toledo & Ohio Central Railway, Director.",45,"hathi",1899
"24773","        U. S. Mortgage and Trust Co., Director.",45,"hathi",1899
"24774","BLAIR, D. C, 616 East One Hundred and Thirty-fifth Street.",45,"hathi",1899
"24775","        Lackawanna Iron and Steel Co., Director.",45,"hathi",1899
"24776","BLAIR, JAMES A., 33 Wall Street.",45,"hathi",1899
"24777","        Cleveland, Lorain & Wheeling Railway Co., Director.",45,"hathi",1899
"24778","        Houston, East and West Texas Railway Co., Director.",45,"hathi",1899
"24779","        Kansas City, Osceola & Southern R.R., Second Vice-President and Director.",45,"hathi",1899
"24780","        National Bank of the Republic, Director.",45,"hathi",1899
"24781","        National Surety Co., Director.",45,"hathi",1899
"24782","        N. Y. Security and Trust Co., Trustee.",45,"hathi",1899
"24783","         St. Louis & San Francisco R. R. Co., Director.",45,"hathi",1899
"24784","        Toledo Traction Co., Director.",45,"hathi",1899
"24785","BLAIR, JOHN I., 33 Wall Street.",45,"hathi",1899
"24786","         Cayuga & Susquehanna R. R., Director.",45,"hathi",1899
"24787","        Chicago & Northwestern Railway Co., Director.",45,"hathi",1899
"24788","        Delaware, Lackawanna & Western R.R. Co., Director.",45,"hathi",1899
"24789","         Kansas City, Osceola & Southern R. R., First Vice-President and Director.",45,"hathi",1899
"24790","        Mount Hope Mineral Railway Co., Director.",45,"hathi",1899
"24791","        Sussex R.R. Co., Director.",45,"hathi",1899
"24792","BLAISDELL, FRANK L., 120 Liberty Street.",45,"hathi",1899
"24793","        Standard Wood Co., Director.",45,"hathi",1899
"24794","",45,"hathi",1899
"24795","460          THE AUDIT COMPANY OF NEW YORK.",460,"hathi",1899
"24796","SCHWAN, LOUIS M.,     80 Broadway.",460,"hathi",1899
"24797","        Cleveland, Akron & Columbus R.R. Co., Secretary, Assistant Treasurer and",460,"hathi",1899
"24798","            Director.",460,"hathi",1899
"24799","        Fort Wayne, Cincinnati & Louisville Railway, Director.",460,"hathi",1899
"24800","        Lake Erie & Western R.R. Co., Vice-President, Secretary, Treasurer and",460,"hathi",1899
"24801","            Director.",460,"hathi",1899
"24802","SCHWANENFLUEGEL, LOUIS VON, 460 East Fifty-seventh Street.",460,"hathi",1899
"24803","        Schmitt & Schwanenfiuegel, President and Director.",460,"hathi",1899
"24804","SCHWARTZ, HENRY, JR., 536 Water Street.",460,"hathi",1899
"24805","        Albert Busch Co., Secretary and Director.",460,"hathi",1899
"24806","SCHWARZ, MAX, 200 Worth Street.",460,"hathi",1899
"24807","        Universal Carbonating Co., Treasurer and Director.",460,"hathi",1899
"24808","SCHWARZ, PAUL, 1 William Street.",460,"hathi",1899
"24809","        Merchants' Compress Co., Director.",460,"hathi",1899
"24810","SCHWARZMANN, ADOLPH, Puck Building.",460,"hathi",1899
"24811","        J. Ottmann Lithographing Co., Treasurer and Director.",460,"hathi",1899
"24812","        Puck Publishing Co., President, Treasurer and Director.",460,"hathi",1899
"24813","SCHWARZWAELDER,         WILLIAM O., 343 Broadway.",460,"hathi",1899
"24814","        William Schwarzwaelder & Co., President and Director.",460,"hathi",1899
"24815","SCHWECKENDIECK, WILLIAM, 78 Broad Street.",460,"hathi",1899
"24816","        Henry Siebert Co., Treasurer and Director.",460,"hathi",1899
"24817","SCHWENCKE, OSCAR L., 576 Broadway.",460,"hathi",1899
"24818","        O. L. Schwencke Land and Investment Co., President and Director.",460,"hathi",1899
"24819","SCHWENTERLEY, ADOLPH, 239 Humboldt Street, Brooklyn.",460,"hathi",1899
"24820","        National Water-Bronze Co., Director.",460,"hathi",1899
"24821","SCHWEYER, EDWARD, 303 West Forty-second Street.",460,"hathi",1899
"24822","        Home Bank, Vice-President and Director.",460,"hathi",1899
"24823","SCHWING, JOHN O., 271 Canal Street.",460,"hathi",1899
"24824","        Folmer & Schwiing Manufacturing Co., Director.",460,"hathi",1899
"24825","SCHWING, WALTER E., 271 Canal Street.",460,"hathi",1899
"24826","        Folmer & Schwiing Manufacturing Co., Secretary and Director.",460,"hathi",1899
"24827","SCOFIELD, CHARLES W., 15 Broad Street.",460,"hathi",1899
"24828","        Tidal Oil Co., Secretary and Director.",460,"hathi",1899
"24829","SCOFIELD, JOHN H., 93 Washington Street.",460,"hathi",1899
"24830","        Phoenix Electric Telephone Co., Treasurer and Director.",460,"hathi",1899
"24831","SCOLES. ROBERT L., 11l Produce Exchange.",460,"hathi",1899
"24832","        Columbia Manufacturing and Importing Co., Director.",460,"hathi",1899
"24833","SCOLLAY, GEORGE W., 108 Maiden Lane.",460,"hathi",1899
"24834","        Northfield Oil Refining Co., Director.",460,"hathi",1899
"24835","SCOTT, ALFRED B., 415 Pearl Street.",460,"hathi",1899
"24836","        Amazonas Co., Director.",460,"hathi",1899
"24837","SCOTT, CHARLES P., 79 Nassau Street.",460,"hathi",1899
"24838","        Eastern Electrical Supply Co., Secretary and Director.",460,"hathi",1899
"24839","        J. W. Scott Co., Director.",460,"hathi",1899
"24840","        Scott Brothers, Director.",460,"hathi",1899
"24841","        Walter S. Scott Stamp Co., President and Director.",460,"hathi",1899
"24842","SCOTT, EDWARD W., 346 Broadway.",460,"hathi",1899
"24843","        International Banking & Trust Co., Director.",460,"hathi",1899
"24844","        Provident Savings Life Assurance Society, President and Director.",460,"hathi",1899
"24845","SCOTT. FRANK H., 33 East Seventeenth Street.",460,"hathi",1899
"24846","        Century Co., The. President and Director.",460,"hathi",1899
"24847","SCOTT, GEORGE G., 150 Nassau Street.",460,"hathi",1899
"24848","        Union Collecting and Reporting Association, Secretary and Director.",460,"hathi",1899
"24849","SCOTT, GEORGE S., 120 Broadway.",460,"hathi",1899
"24850","        Connecticut River Lumber Co., Director.",460,"hathi",1899
"24851","        Monserrat Consolidated Mining Co., Director.",460,"hathi",1899
"24852","        South Atlantic & Ohio R.R., Director.",460,"hathi",1899
"24853","        U. S. Guarantee Co., Director.",460,"hathi",1899
"24854","",460,"hathi",1899
"24855","                       DIRECTORY OF DIRECTORS.                              461",461,"hathi",1899
"24856","",461,"hathi",1899
"24857","SCOTT, GEORGE W.,     70   Franklin      Street.",461,"hathi",1899
"24858","        Scott Brothers, President and Director,",461,"hathi",1899
"24859","SCOTT, JACOB R., 210 Centre Street.",461,"hathi",1899
"24860","        Dancel Machine Co., Secretary and Director.",461,"hathi",1899
"24861","        Scott Shoe Machinery Co., Director.",461,"hathi",1899
"24862","SCOTT, JOHN C, 11 Broadway.",461,"hathi",1899
"24863","        J. C. Henderson Machine Motor and Manufacturing Co., President and",461,"hathi",1899
"24864","           Director.",461,"hathi",1899
"24865","        Whitestone Forge and Construction Co., President and Director.",461,"hathi",1899
"24866","SCOTT, JOHN W., 36 John Street.",461,"hathi",1899
"24867","        J. W. Scott Co., Director.",461,"hathi",1899
"24868","SCOTT, LOUIS H., 120 University Place.",461,"hathi",1899
"24869","        Batopllas Mining Co., Director.",461,"hathi",1899
"24870","        Misslsquol Mineral Springs Co., Director.",461,"hathi",1899
"24871","SCOTT, RUFUS L., 93 Nassau Street.",461,"hathi",1899
"24872","        Bushwick Savings Bank, Brooklyn, Trustee.",461,"hathi",1899
"24873","SCOTT. W. IRVING, 94 Liberty Street.",461,"hathi",1899
"24874","        United Fuel Gas Generator Co., Director.",461,"hathi",1899
"24875","SCOTT, WALLACE, 23 Park Place.",461,"hathi",1899
"24876","        Remington & Sherman Co., Director.",461,"hathi",1899
"24877","SCOTT, WALTER L., 61 Gansevoort Street.",461,"hathi",1899
"24878","        E. S. Burnham Co., Treasurer and Director.",461,"hathi",1899
"24879","SCOTT, WALTER S., 79 Nassau Street.",461,"hathi",1899
"24880","        Walter S. Scott Stamp Co., Secretary and Director.",461,"hathi",1899
"24881","SCOTT, WILLIAM, 25 Duane Street.",461,"hathi",1899
"24882","        James M. Shaw & Co., Secretary and Director.",461,"hathi",1899
"24883","SCOTTEN, OREN, 111 Fifth Avenue.",461,"hathi",1899
"24884","        Continental Tobacco Co., Director.",461,"hathi",1899
"24885","        Trade Mark Association of Fine Cut Chewing and Smoking Tobacco Manu",461,"hathi",1899
"24886","           facturers, President and Director.",461,"hathi",1899
"24887","SCOVILL, THOMAS L., 32 Park Place.",461,"hathi",1899
"24888","        McCormick Manufacturing Co., Director.",461,"hathi",1899
"24889","SCOVILLE. AMASA H., 170 Water Street.",461,"hathi",1899
"24890","        East River Savings Institution, Trustee.",461,"hathi",1899
"24891","SCRANTON, I. GRIDLEY. 1 West Thirty-fourth Street.",461,"hathi",1899
"24892","        Hay den Co., Director.",461,"hathi",1899
"24893","SCRANTON, WALTER,          52   Wall   Street.",461,"hathi",1899
"24894","        Cornwall & Lebanon R.R. Co., Director.",461,"hathi",1899
"24895","        Lackawanna Iron and Steel Co., Director.",461,"hathi",1899
"24896","        N. Y. Magnetic Concentrating Co., Director.",461,"hathi",1899
"24897","SCRIBNER, CHARLES, 155 Fifth Avenue.",461,"hathi",1899
"24898","        Bowery Savings Bank, Trustee.",461,"hathi",1899
"24899","        National Park Bank, Director.",461,"hathi",1899
"24900","        Plaza Bank, Director.",461,"hathi",1899
"24901","SCRIVEN, JEREMIAH A., 16-18 East Fifteenth Street.",461,"hathi",1899
"24902","        J. A. Scriven Co., President and Director.",461,"hathi",1899
"24903","SCRYMSER, JAMES A., 39 Wall Street.",461,"hathi",1899
"24904","        Central and South American Telegraph Co., President and Director.",461,"hathi",1899
"24905","        Mexican Telegraph Co., President and Director.",461,"hathi",1899
"24906","        Pacific Cable Co., President and Director.",461,"hathi",1899
"24907","SCRYMSER, JOHN P., 11 Broadway.",461,"hathi",1899
"24908","        United Fuel Gas Generator Co., Director.",461,"hathi",1899
"24909","SCUDDER, TOWNSEND, 7 Pine Street.",461,"hathi",1899
"24910","        Nassau County Bank, Mineola, N. Y., Director.",461,"hathi",1899
"24911","SCULLY, JOHN S., 1 Broadway.",461,"hathi",1899
"24912","       West Side Savings Bank, Vice-President and Trustee.",461,"hathi",1899
"24913","",461,"hathi",1899
"24914","462",462,"hathi",1899
"24915","",462,"hathi",1899
"24916","SCULLY, THOMAS P.,     195 Broadway.",462,"hathi",1899
"24917","        Chicago and Northwestern Telegraph Co., President and Director.",462,"hathi",1899
"24918","SEABORG, GUSTAV A., 8-12 Nevins Street, Brooklyn.",462,"hathi",1899
"24919","        Union Bank of Brooklyn, Director.",462,"hathi",1899
"24920","SEABURY, GEORGE J., 59 and 61 Maiden Lane.",462,"hathi",1899
"24921","        Mersereau Manufacturing Co., The, President and Director.",462,"hathi",1899
"24922","        Seabury & Johnson, President and Director.",462,"hathi",1899
"24923","SEADLER, BERNARD F., 2 Cortlandt Street.",462,"hathi",1899
"24924","        Hudson River Stone Supply Co., Director.",462,"hathi",1899
"24925","        N. Y. Ice Co., Second Vice-President, Secretary and Director.",462,"hathi",1899
"24926","        N. Y. Steam Co., Second Vice-President, Secretary and Director.",462,"hathi",1899
"24927","SEAGRIST, F. K., 131 West Forty-eighth Street.",462,"hathi",1899
"24928","        Hamilton Fire Insurance Co., Director.",462,"hathi",1899
"24929","SEAMAN, A. P. W., 56 Pine Street.",462,"hathi",1899
"24930","        Amsterdam Investment Co., Director.",462,"hathi",1899
"24931","        Croesus Gold Mining and Milling Co., Director.",462,"hathi",1899
"24932","        Tenement House Building Co., Secretary and Director.",462,"hathi",1899
"24933","SEAMAN. FRANK, 374 Broadway.",462,"hathi",1899
"24934","        Allan Advertising Agency, President and Director.",462,"hathi",1899
"24935","        Fourteenth Street Bank, Director.",462,"hathi",1899
"24936","        New Century Co.. The, Director.",462,"hathi",1899
"24937","SEAMAN, GILBERT, 102 Chambers Street.",462,"hathi",1899
"24938","        West Side Savings Bank, Trustee.",462,"hathi",1899
"24939","SEAMAN, HERBERT H., 186 Remsen Street, Brooklyn.",462,"hathi",1899
"24940","        Stylus Pencil Co., President rnd Director.",462,"hathi",1899
"24941","SEAMAN, J. H., 2 Wall Street.",462,"hathi",1899
"24942","        Northern Ohio Railway Co., Second Vice-President and Director.",462,"hathi",1899
"24943","SEAMAN, LLOYD I., 148 Reade Street.",462,"hathi",1899
"24944","        Irving Savings Institution, Trustee.",462,"hathi",1899
"24945","SEAMAN, ROBERT, 22 Cliff Street.",462,"hathi",1899
"24946","        Iron Clad Manufacturing Co., President and Director.",462,"hathi",1899
"24947","SEAMAN. SAMUEL H., 2 Wall Street.",462,"hathi",1899
"24948","        Bowery Savings Bank, Trustee.",462,"hathi",1899
"24949","SEAMANS, CLARENCE W.. 280 Broadway.",462,"hathi",1899
"24950","        Bedford Bank, Director.",462,"hathi",1899
"24951","        Schermerhorn Bank, Brooklyn, Director.",462,"hathi",1899
"24952","        Union Typewriter Co., President and Director.",462,"hathi",1899
"24953","        Washington Trust Co., Trustee.",462,"hathi",1899
"24954","        Wyckoff, Seamans & Benedict, Director.",462,"hathi",1899
"24955","SEAMANS. I. CLARK, 327 Broadway.",462,"hathi",1899
"24956","        Wyckoff, Seamans & Benedict, Secretary, Treasurer and Director.",462,"hathi",1899
"24957","SEARING, CHARLES A., 41 Broad Street.",462,"hathi",1899
"24958","        Caicium King Lamp Co., Secretary and Director.",462,"hathi",1899
"24959","SEARLE, CHARLES, 316 Broadway.",462,"hathi",1899
"24960","        Densmore Typewriter Co., President and Director.",462,"hathi",1899
"24961","SEARLES, HAMILTON R., 3 Chambers Street.",462,"hathi",1899
"24962","         East River Savings Institution, Trustee.",462,"hathi",1899
"24963","SEARLES, JOHN E., 117 Wall Street.",462,"hathi",1899
"24964","         American Coffee Co., Director.",462,"hathi",1899
"24965","         American Cotton Co., President and Director.",462,"hathi",1899
"24966","         American Deposit and Loan Co., Trustee.",462,"hathi",1899
"24967","         American Surety Co., Trustee.",462,"hathi",1899
"24968","         American Typefounders' Co., President and Director.",462,"hathi",1899
"24969","         Baltimore, Chesapeake & Atlantic Railway Co., Chairman and Director.",462,"hathi",1899
"24970","         Brooklyn Cooperage Co., Secretary and Director.",462,"hathi",1899
"24971","         Equitable Life Assurance Society of the United States, The, Director.",462,"hathi",1899
"24972","         Hyatt Roller Bearing Co., President and Director.",462,"hathi",1899
"24973","                                    [Continued.]",462,"hathi",1899
"24974","",462,"hathi",1899
"24975","                      DIRECTORY OP DIRECTORS.",463,"hathi",1899
"24976","       International Trust Co., Vice-President and Director.",463,"hathi",1899
"24977","       Mercantile Trust Co., Trustee.",463,"hathi",1899
"24978","       Minneapolis & St. Louis R.R. Co., Vice-President and Director.",463,"hathi",1899
"24979","       People's Trust Co., Brooklyn, Trustee.",463,"hathi",1899
"24980","       Preferred Accident Insurance Co., Director.",463,"hathi",1899
"24981","       Sprague Electric Co., Director.",463,"hathi",1899
"24982","       Terminal Improvement Co.. Trustee.",463,"hathi",1899
"24983","       Terminal Warehouse Co., Treasurer and Director.",463,"hathi",1899
"24984","       Universal Lasting Machine Co., Director.",463,"hathi",1899
"24985","SEAVER, A. HARLIN, 133 Franklin Street.",463,"hathi",1899
"24986","       Seaver Storage & Warehouse Co., Secretary and Director.",463,"hathi",1899
"24987","SEAVER, ARTHUR A., 130 Fulton Street.",463,"hathi",1899
"24988","       National Advertising Co., The, Secretary and Director.",463,"hathi",1899
"24989","SEAVER, F. MORTIMER,      133   Franklin   Street.",463,"hathi",1899
"24990","        Seaver Storage and Warehouse Co., Treasurer and Director.",463,"hathi",1899
"24991","SEAVER, LEWIS M., 46 Ann Street.",463,"hathi",1899
"24992","        National Advertising Co., Treasurer and Director.",463,"hathi",1899
"24993","SEAVERN3, FRANCIS, 228 Produce Exchange.",463,"hathi",1899
"24994","        Perkins Co., The, Secretary and Director.",463,"hathi",1899
"24995","SECOR, DANIEL, 240 West Twenty-first Street.",463,"hathi",1899
"24996","        Standard Transfer and Trucking Co., Secretary and Director.",463,"hathi",1899
"24997","SECOR, GEORGE F., 30 Pine Street.",463,"hathi",1899
"24998","        F. C. Linde Co., Vice-President, Treasurer and Director.",463,"hathi",1899
"24999","        Globe and Rutgers Fire Insurance Co., Director.",463,"hathi",1899
"25000","SECOR, JOHN A., 170 Nassau Street.",463,"hathi",1899
"25001","        Secor Marine Propeller Co., Secretary and Director.",463,"hathi",1899
"25002","SECOR, RICHARD J., 58 West Seventy-second Street.",463,"hathi",1899
"25003","        Central Park Improvement Co., Director.",463,"hathi",1899
"25004","SEDDON, CHARLES A., 206 Broadway.",463,"hathi",1899
"25005","        Adams Nomatch Light Co., Presidsnt and Director.",463,"hathi",1899
"25006","SEDGWICK, CYRUS SWAN, 44 Broad Street.",463,"hathi",1899
"25007","        Hall Signal Co., The, Secretary, Treasurer and Director",463,"hathi",1899
"25008","SEDLEY, JOHN E., 11l Fifth Avenue.",463,"hathi",1899
"25009","        J. W. Dimiick Co., Treasurer and Director.",463,"hathi",1899
"25010","SEED, JOHN H., 405 Wool Exchange.",463,"hathi",1899
"25011","        Alpha Knitting Co., Director.",463,"hathi",1899
"25012","        Lioyds Plate Glass Insurance Co., Director.",463,"hathi",1899
"25013","        N. Y. National Exchange Bank, Director.",463,"hathi",1899
"25014","SEEGER, CHARLES L., 7 Bowiing Green.",463,"hathi",1899
"25015","        Seeger & Guernsey Co., The, President and Director.",463,"hathi",1899
"25016","        U. S. Industrial Publishing Co., Secretary and Director.",463,"hathi",1899
"25017","SEELEY, GEORGE F., 43 Downing Street.",463,"hathi",1899
"25018","        Rest Fenner Smith Co., President and Director.",463,"hathi",1899
"25019","SEELEY, GEORGE H., 17 Maiden Lane.",463,"hathi",1899
"25020","        Halle Gold Mining Co., President and Director.",463,"hathi",1899
"25021","        Metallurgical Co., President and Director.",463,"hathi",1899
"25022","        New River Miineial Co., President and Director.",463,"hathi",1899
"25023","SEELEY, JURDEN E., 320 Broadway.",463,"hathi",1899
"25024","        American Indies Development Syndicate, Director.",463,"hathi",1899
"25025","SEELEY, WILLIAM E., JR., 20 Broad Street.",463,"hathi",1899
"25026","        American Manufacturing Co., The, Director.",463,"hathi",1899
"25027","SEIB, GEORGE D., 102 Reade Street.",463,"hathi",1899
"25028","        Perfection Playing Card Co., President and Director.",463,"hathi",1899
"25029","        U. S. Playing Card Co., The, Director.",463,"hathi",1899
"25030","        U. S. Printing Co., The, Second Vice-President and Director.",463,"hathi",1899
"25031","SEIBERT, CHARLES, 411 Pearl Street.",463,"hathi",1899
"25032","        American Wood Decorating Machine Co., Director.",463,"hathi",1899
"25033","         Henry Selbert & Brothers Co., Director.",463,"hathi",1899
"25034","",463,"hathi",1899
"25035","464           THE AUDIT COMPANY OF NEW YORK.",464,"hathi",1899
"25036","SEIBBRT, HENRY,     45 Broadway.",464,"hathi",1899
"25037","        Brooklyn Heights R.R., Director.",464,"hathi",1899
"25038","        Brooklyn. Queens County & Suburban R.R., Director.",464,"hathi",1899
"25039","        Brooklyn Rapid Transit Co., Director.",464,"hathi",1899
"25040","        Chicago & Eastern 11linois R.R. Co., Director.",464,"hathi",1899
