"","text","page","method"
"15812","                                   DUMFRIESSHIRE                  [352]",579,"hathi"
"15813","Election           Electors             Candidate",579,"hathi"
"15814","1832               1,123            tJ.J.H.      Johnstone (Senr.)",579,"hathi"
"15815","1835               1,374                J.J.H.   Johnstone (Senr.)",579,"hathi"
"15816","1837               1,461                J.J.H.   Johnstone   (Senr.)",579,"hathi"
"15817","1841               1,912*               J.J.H.   Johnstone (Senr.)",579,"hathi"
"15818","1847               2,485                Viscount Drumlanrig",579,"hathi"
"15819","1852               2,520                Viscount Drumlanrig",579,"hathi"
"15820","[Appointed Comptroller of H.M. Household]",579,"hathi"
"15821","1853                                    Viscount Drumlanrig",579,"hathi"
"15822","(12/1)",579,"hathi"
"15823","[Succession to the Peerage — Marquess    of Queensberry]",579,"hathi"
"15824","1857                                    J.J.H.   Johnstone (Senr.)",579,"hathi"
"15825","(12/2)",579,"hathi"
"15826","1857               2,702                J.J.H.   Johnstone (Senr.)",579,"hathi"
"15827","1859               3,192                J.J.H.   Johnstone (Senr.)",579,"hathi"
"15828","1865               2,097                G.G.Walker",579,"hathi"
"15829","1868               2,989                Sir S.H. Waterlow",579,"hathi"
"15830","                                        G.G.Walker",579,"hathi"
"15831","[Disqualification of Waterlow who at the time of his election held <",579,"hathi"
"15832","1869               2,989                G.G.Walker",579,"hathi"
"15833","(31/3)                                  Sir S.H. Waterlow",579,"hathi"
"15834","1874               3,130                J.J.H. Johnstone (Junr.)",579,"hathi"
"15835","                                        R. Jardine",579,"hathi"
"15836","1880               3,379                R. Jardine",579,"hathi"
"15837","                                        G.G.Walker",579,"hathi"
"15838","Petitlon:-",579,"hathi"
"15839","           1868:   Withdrawn",579,"hathi"
"15840","                                                      581",579,"hathi"
"15841","",579,"hathi"
"15842","                                            BRlDGNORTH         [31]",57,"hathi"
"15843","                            (Two seats until 1868; one seat from 1868)",57,"hathi"
"15844","Election         Electors             Candidate                          Party   Votes",57,"hathi"
"15845","1832             746                  R. Pigot                           C       Unopp.",57,"hathi"
"15846","                                      T.C. Whitmore                      C       Unopp.",57,"hathi"
"15847","1835             791                  T.C. Whitmore                      C       490",57,"hathi"
"15848","                                      R. Pigot                           C       423",57,"hathi"
"15849","                                      H.H. Tracy                         L       353",57,"hathi"
"15850","1837             790                  T.C. Whitmore                      C       429",57,"hathi"
"15851","                                      H.H. Pracy                         L       371",57,"hathi"
"15852","                                      R. Pigot                           C       367",57,"hathi"
"15853","[Resignation of Tracy]",57,"hathi"
"15854","1838                                  R. Pigot                                   Unopp.",57,"hathi"
"15855","(20/2)",57,"hathi"
"15856","1841             810                  T.C. Whitmore                      C       496",57,"hathi"
"15857","                                      Sir R. Pigot, Bt.                  C       475",57,"hathi"
"15858","                                      F.J. Howard                        L       225",57,"hathi"
"15859","                                      N. Throckmorton                    L        66",57,"hathi"
"15860","1847             838                  T.C. Whitmore                      C       611",57,"hathi"
"15861","                                      Sir R. Pigot, Bt.                  C       388",57,"hathi"
"15862","                                      Sir J. Easthope, Bt.               L       368",57,"hathi"
"15863","1852             717                  H. Whitmore                        C       443",57,"hathi"
"15864","                                      Sir    R. Pigot,   Bt.             c       360",57,"hathi"
"15865","                                      Hon. F.W. Cadogan                  L       283",57,"hathi"
"15866","[Election of Pigot declared void on petition]",57,"hathi"
"15867","1853                                  J.    Pritchard                            Unopp.",57,"hathi"
"15868","(22/3)",57,"hathi"
"15869","1857             678                  J.    Pritchard                    C       Unopp.",57,"hathi"
"15870","                                      H. Whitmore                        C       Unopp.",57,"hathi"
"15871","[Appointment   of Whitmore as a Lord Commissioner of the Treasury]",57,"hathi"
"15872","1858                                  H. Whitmore                                Unopp.",57,"hathi"
"15873","(3/3)",57,"hathi"
"15874","1859             708                  J.    Pritchard                    C       Unopp.",57,"hathi"
"15875","                                      H. Whitmore                        c       Unopp.",57,"hathi"
"15876","1865             614                  J. Pritchard                       C       299",57,"hathi"
"15877","                                    **Sir J.E.E.D. Acton, Bt.            L       289",57,"hathi"
"15878","                                     *H. Whitmore                        c       288",57,"hathi"
"15879","[Appointment   of Whitmore as a Lord Commissioner of the Treasury]",57,"hathi"
"15880","1866                                  H. Whitmore                                Unopp.",57,"hathi"
"15881","(21/7)",57,"hathi"
"15882","                                                         59",57,"hathi"
"15883","",57,"hathi"
"15884","                                     DUNBARTONSHIRE                 [353]",580,"hathi"
"15885","Election            Electors            Candidate                                   Party         Vote*",580,"hathi"
"15886","1832                 927                J.C. Colquhoun                               L              422",580,"hathi"
"15887","                                        Sir   J.   Colquhoun, Bt.                    L              375",580,"hathi"
"15888","1835                 999                A. Dennistoun                               L               436",580,"hathi"
"15889","                                        A. Smollett                                 C               399",580,"hathi"
"15890","1837                1,139               Sir   J.   Colquhoun, Bt.                   L               452",580,"hathi"
"15891","                                        A. Smollett                                 C               41 1",580,"hathi"
"15892","1841                1,212*              A.Smollett                                   C            Unopp.",580,"hathi"
"15893","1847                1,288               A.Smollett                                  C               536",580,"hathi"
"15894","                                        T.C. Robertson                              L               294",580,"hathi"
"15895","1852                1,314               A.Smollett                                  C             Unopp.",580,"hathi"
"15896","1857                1,348               A.Smollett                                   C            Unopp.",580,"hathi"
"15897","1859                1,379               P.B.Smollett                                 C              490",580,"hathi"
"15898","                                        W.C. Bontine                                 L              399",580,"hathi"
"15899","1865                1,597              *P.B. Smollett                               C               574",580,"hathi"
"15900","                                      **J.Stirling                                   L              574",580,"hathi"
"15901","1868                2,156               A.O. Ewing                                  C             Unopp.",580,"hathi"
"15902","1874                2,265               A.O. Ewing                                   C              995",580,"hathi"
"15903","                                        J.W. Burns                                   L              942",580,"hathi"
"15904","1880                2,976               A.O. Ewing                                  C             1,333",580,"hathi"
"15905","                                        J.W.Burns                                   L             1,324",580,"hathi"
"15906","Petitions   :-",580,"hathi"
"15907","       1865:     Double return. A petition was lodged against Stirling but was withdrawn after he decid",580,"hathi"
"15908","                 ed not to defend his claim to the seat and allow Smollett to be declared duly elected.",580,"hathi"
"15909","       1880: Withdrawn",580,"hathi"
"15910","                                                        582",580,"hathi"
"15911","",580,"hathi"
"15912","                                 EDINBURGHSHIRE               [354]",581,"hathi"
"15913","                Electors",581,"hathi"
"15914","1832            1,298               Sir J.H. Dalrymple, Bt.                     L         601",581,"hathi"
"15915","                                   tSir G. Clerk, Bt.                          C          536",581,"hathi"
"15916","1835            1,376               Sir G. Clerk, Bt.                          C          565",581,"hathi"
"15917","                                    W.G. Craig                                 L          534",581,"hathi"
"15918","1837            1,682               W.G. Craig                                  L         703",581,"hathi"
"15919","                                    Sir G. Clerk, Bt.                          c          661",581,"hathi"
"15920","1841            2,315*              W.R. Ramsay                                          Unopp.",581,"hathi"
"15921","[Resignation]",581,"hathi"
"15922","1845                                Sir   J.   Hope, Bt.                                 Unopp.",581,"hathi"
"15923","(25/6)",581,"hathi"
"15924","1847            2,185               Sir   J.   Hope, Bt.                        C        Unopp.",581,"hathi"
"15925","1852            2,017               Sir   J.   Hope, Bt.                        C        Unopp.",581,"hathi"
"15926","[Death]",581,"hathi"
"15927","1853                                Earl of Dalkeith                                     Unopp.",581,"hathi"
"15928","(25/6)",581,"hathi"
"15929","1857            1,960               Earl of Dalkeith                            C        Unopp.",581,"hathi"
"15930","1859            1,974               Earl of Dalkeith                            C        Unopp.",581,"hathi"
"15931","1865            1,656               Earl of Dalkeith                            c        Unopp.",581,"hathi"
"15932","1868            2,489               Sir A.C.R.G. Maitland, Bt.                  L        1,146",581,"hathi"
"15933","                                    Earl of Dalkeith                            c          905",581,"hathi"
"15934","1874            2,672               Earl of Dalkeith                            C        1,194",581,"hathi"
"15935","                                    Lord William Hay                            L        1,059",581,"hathi"
"15936","1880            3,260               W.E. Gladstone                              L        1,579",581,"hathi"
"15937","                                    Earl of Dalkeith                           c         1,368",581,"hathi"
"15938","[Appointed Prime Minister, First Lord of the Treasury and Chancellor of the Exchequer]",581,"hathi"
"15939","1880                                W.E. Gladstone                              L        Unopp.",581,"hathi"
"15940","(10/5)",581,"hathi"
"15941","                                                    583",581,"hathi"
"15942","",581,"hathi"
"15943","                           ELGINSHlRE        and   NAlRNSHIRE   [355]",582,"hathi"
"15944","                                      Candidate                             Votes",582,"hathi"
"15945","1832              642               tHon. F.W. Grant                        Unopp.",582,"hathi"
"15946","1835              690                 Hon. F.W. Grant                       Unopp.",582,"hathi"
"15947","1837               727                Hon. F.W. Grant                       Unopp.",582,"hathi"
"15948","[Resignation]",582,"hathi"
"15949","1840                                  C.L.C. Bruce                          Unopp.",582,"hathi"
"15950","(25/4)",582,"hathi"
"15951","1841               750*               C.L.C. Bruce                      C    372",582,"hathi"
"15952","                                      Sir A. Duff                       L     173",582,"hathi"
"15953","1847               718                C.L.C. Bruce                          Unopp.",582,"hathi"
"15954","1852               683                C.L.C. Bruce                          Unopp.",582,"hathi"
"15955","1857               870                C.L.C. Bruce                          Unopp.",582,"hathi"
"15956","1859               946                C.L.C. Bruce                          Unopp.",582,"hathi"
"15957","1865               863                C.L.C. Bruce                      C   Unopp.",582,"hathi"
"15958","1868             1,580                Hon. J.O. Grant                   c   Unopp.",582,"hathi"
"15959","1874             1,693                Viscount Macduff                  L     829",582,"hathi"
"15960","                                      Hon. J.O. Grant                   C     619",582,"hathi"
"15961","[Succession to the Peerage — Earl of Fife]",582,"hathi"
"15962","1879             1,884                Sir G.M. Grant, Bt.               L     959",582,"hathi"
"15963","(18/9)                                H.F.A. Brodie                     C     701",582,"hathi"
"15964","1880             1,891                Sir G.M. Grant, Bt.                   Unopp.",582,"hathi"
"15965","                                                   584",582,"hathi"
"15966","",582,"hathi"
"15967","                               FIFE        [356]",583,"hathi"
"15968","Election   Electors   Candidate                    Party   Votes",583,"hathi"
"15969","1832       2,185      J.E.   Wemyss                L       Unopp.",583,"hathi"
"15970","1835       2,309      J.E.   Wemyss                L       1,051",583,"hathi"
"15971","                      J.   Lindsay                 C        584",583,"hathi"
"15972","1837       2,720      J.E. Wemyss                  L       1,086",583,"hathi"
"15973","                      Hon.    J.   Bruce           C         567",583,"hathi"
"15974","1841       2,967*     J.E.   Wemyss                        Unopp.",583,"hathi"
"15975","1847       2,444      J.   Fergus                  L        834",583,"hathi"
"15976","                      J.   Balfour                 C        768",583,"hathi"
"15977","1852       3,211      J.   Fergus                          Unopp.",583,"hathi"
"15978","1857       3,389      J.   Fergus                          Unopp.",583,"hathi"
"15979","1859       4,056      J.H.E.   Wemyss              L       1,087",583,"hathi"
"15980","                      Lord Loughborough            c         850",583,"hathi"
"15981","[Death]",583,"hathi"
"15982","1864                  Sir R. Anstruther, Bt.               Unopp.",583,"hathi"
"15983","(19/4)",583,"hathi"
"15984","1865       2,725      Sir R. Anstruther, Bt.               Unopp.",583,"hathi"
"15985","1868       4,206      Sir R. Anstruther, Bt.       L       1337",583,"hathi"
"15986","                      J.B. Kinn                    L       1,127",583,"hathi"
"15987","1874       4,358      Sir R. Anstruther, Bt.       L       1,859",583,"hathi"
"15988","                      Sir F.W. Hamilton            C       1,230",583,"hathi"
"15989","1880       4,767      Hon. R.P. Bruce              L       2,421",583,"hathi"
"15990","                      J.T. Oswald                  c       1,373",583,"hathi"
"15991","                                       585",583,"hathi"
"15992","",583,"hathi"
"15993","                                     FORFARSHlRE             [357]",584,"hathi"
"15994","Election          Electors           Candidate",584,"hathi"
"15995","1832              1,241             tHon. D.G. Hallyburton",584,"hathi"
"15996","1835              1,421              Hon. D.G. Hallyburton (Lord Douglas",584,"hathi"
"15997","                                      Hallyburton)",584,"hathi"
"15998","                                     Hon. J.S. Wortley",584,"hathi"
"15999","1837              1,790              Lord Douglas Hallyburton",584,"hathi"
"16000","1841              1,979               Lord John Gordon (Gortion-Hallyburton)",584,"hathi"
"16001","1847              2,540              Lord John Gordon-Hallyburton",584,"hathi"
"16002","1852              2,873              Hon. L. Maule",584,"hathi"
"16003","[Appointed Surveyor-General of the Ordnance]",584,"hathi"
"16004","1853                                 Hon. L. Maule",584,"hathi"
"16005","(25/2)",584,"hathi"
"16006","[Death]",584,"hathi"
"16007","1854                                 Viscount Duncan",584,"hathi"
"16008","(11/10)",584,"hathi"
"16009","[Appointed a Lord Commissioner of the Treasury]",584,"hathi"
"16010","1855                                  Viscount Duncan",584,"hathi"
"16011","(10/3)",584,"hathi"
"16012","1857              3,288               Viscount Duncan",584,"hathi"
"16013","1859              3,421               Viscount Duncan",584,"hathi"
"16014","[Succession   to the Peerage — Earl of Camperdown]",584,"hathi"
"16015","1860                                  Hon. C. Carnegie",584,"hathi"
"16016","(1/2)",584,"hathi"
"16017","1865              2,108               Hon. C. Carnegie",584,"hathi"
"16018","1868              3,379               Hon. C. Carnegie",584,"hathi"
"16019","[Resignation on appointment as lnspector of Constabulary for Scotland]",584,"hathi"
"16020","1872              3,603               J.W. Barclay",584,"hathi"
"16021","(16/12)                               Sir J.H. Ramsay, Bt.",584,"hathi"
"16022","1874              3,619               J.W. Barclay",584,"hathi"
"16023","1880              3,634               J.W. Barclay",584,"hathi"
"16024","",584,"hathi"
"16025","                                      HADDlNGTONSHIRE            [358]",585,"hathi"
"16026","Election         Electors                Candidate                          Party   Votes",585,"hathi"
"16027","1832              617                   tJ. Balfour                         C        271",585,"hathi"
"16028","                                         Sir D. Baird, Bt.                  L        232",585,"hathi"
"16029","1835              649                    R. Ferguson                        L        268",585,"hathi"
"16030","                                         J.T. Hope                          c        231",585,"hathi"
"16031","1837               718                   Lord Ramsay                        C        299",585,"hathi"
"16032","                                         R. Ferguson                        L        208",585,"hathi"
"16033","[Succession to the Peerage   - Earl   of Dalhousie]",585,"hathi"
"16034","1838                                     Sir T.B. Hepburn, Bt.                      Unopp.",585,"hathi"
"16035","(14/4)",585,"hathi"
"16036","1841               740*                  Sir T.B. Hepburn, Bt.                      Unopp.",585,"hathi"
"16037","1847               694                   Hon. F.W. Charteris                C         271",585,"hathi"
"16038","                                         Sir D. Baird, Bt.                  L         136",585,"hathi"
"16039","1852               716                   Hon. F.W. Charteris                        Unopp.",585,"hathi"
"16040","[Appointed a Lord Commissioner of the Treasury]",585,"hathi"
"16041","1853                                     Hon. F.W. Charteris (Lord Elcho)           Unopp.",585,"hathi"
"16042","(11/1)",585,"hathi"
"16043","1857               716                    Lord Elcho                                Unopp.",585,"hathi"
"16044","1859               680                    Lord Elcho                                Unopp.",585,"hathi"
"16045","1865               666                   Lord Elcho                         C         285",585,"hathi"
"16046","                                         G. Hope                            L         169",585,"hathi"
"16047","1868               895                    Lord Elcho                        C         405",585,"hathi"
"16048","                                          Lord William Hay                  L         340",585,"hathi"
"16049","1874               924                    Lord Elcho                                Unopp.",585,"hathi"
"16050","1880             1,040                    Lord Elcho                        C         469",585,"hathi"
"16051","                                          T.R. Buchanan                     L         425",585,"hathi"
"16052","[Succession to the Peerage — Earl of Wemyss and March]",585,"hathi"
"16053","1883             1,071                    Lord Elcho                        C         492",585,"hathi"
"16054","(7/2)                                     R.B. Finlay                       L         400",585,"hathi"
"16055","                                                        587",585,"hathi"
"16056","",585,"hathi"
"16057","                                    INVERNESS-SHIRE             [359]",586,"hathi"
"16058","Election          Electors            Candidate                                                    Votes",586,"hathi"
"16059","1832                669              tC. Grant                                          L            257",586,"hathi"
"16060","                                      J.N. McLeod                                       C            210",586,"hathi"
"16061","1835                717               C. Grant                                          L            260",586,"hathi"
"16062","                                      J.N. McLeod                                       C            253",586,"hathi"
"16063","[Appointed Secretary of State for War and the Colonies and elevation       to the Peerage — Lord Glenelg]",586,"hathi"
"16064","1835                717               A.W. Chisholm                                     C",586,"hathi"
"16065","(15/5)                                J.M. Grant                                        L            240",586,"hathi"
"16066","1837                753               A.W. Chisholm                                     C            303",586,"hathi"
"16067","                                      J.M. Grant                                        L            249",586,"hathi"
"16068","[Resignation]",586,"hathi"
"16069","1838                                  F.W. Grant                                                   Unopp",586,"hathi"
"16070","(12/6)",586,"hathi"
"16071","[Death]",586,"hathi"
"16072","1840                                  H.J. Baillie                                                 Unopp",586,"hathi"
"16073","(31/3)",586,"hathi"
"16074","1841                789*              H.J. Baillie                                      C           Unopp",586,"hathi"
"16075","1847                817               H.J. Baillie                                      C           Unopp",586,"hathi"
"16076","1852                908               H.J. Baillie                                                  Unopp",586,"hathi"
"16077","1857                827               H.J. Baillie                                                  Unopp",586,"hathi"
"16078","1859                884               H.J. Baillie                                                  Unopp",586,"hathi"
"16079","1865                878               H.J. Baillie                                      C            336",586,"hathi"
"16080","                                      Sir G.M. Grant, Bt.                               L            297",586,"hathi"
"16081","1868              1,661               D. Cameron                                                    Unopp",586,"hathi"
"16082","1874              1,724               D. Cameron                                                    Unopp",586,"hathi"
"16083","[Appointed a Groom in Waiting to Her Majesty]",586,"hathi"
"16084","1874                                  D. Cameron                                                    Unopp",586,"hathi"
"16085","(19/3)",586,"hathi"
"16086","1880              1,851               D. Cameron                                                     808",586,"hathi"
"16087","                                      Sir K.S. Mackenzie, Bt.                                        779",586,"hathi"
"16088","Petitions:—     1835: Lapsed on death of petitioner         1835: (15/5)    Dismissed",586,"hathi"
"16089","                                                     588",586,"hathi"
"16090","",586,"hathi"
"16091","                      KINCARDlNESHlRE           [360]",587,"hathi"
"16092","Election   Elector*     Candidate",587,"hathi"
"16093","1832         763       tHon. H. Arbuthnott              C    388",587,"hathi"
"16094","                        T. Burnett                      L    269",587,"hathi"
"16095","1835         844        Hon. H. Arbuthnott              C   Unopp.",587,"hathi"
"16096","1837         906        Hon. H. Arbuthnott              C   Unopp.",587,"hathi"
"16097","1841         914*       Hon. H. Arbuthnott              c   Unopp.",587,"hathi"
"16098","1847         808        Hon. H. Arbuthnott              c   Unopp.",587,"hathi"
"16099","1852         961        Hon. H. Arbuthnott              c   Unopp.",587,"hathi"
"16100","1857         997        Hon. H. Arbuthnott              c   Unopp.",587,"hathi"
"16101","1859       1,021        Hon. H. Arbuthnott              c   Unopp.",587,"hathi"
"16102","1865         987        J.D. Nicol                      L    490",587,"hathi"
"16103","                        Sir T. Gladstone, Bt.           c    288",587,"hathi"
"16104","1868       1,731        J.D. Nicol                          Unopp.",587,"hathi"
"16105","[Death]",587,"hathi"
"16106","1872                    Sir G. Balfour                      Unopp.",587,"hathi"
"16107","(10/12)",587,"hathi"
"16108","1874       1,767        Sir G. Balfour                  L    941",587,"hathi"
"16109","                        J.B. Nicolson                   C    533",587,"hathi"
"16110","1880       1,838        Sir G. Balfour                  L   1,037",587,"hathi"
"16111","                        D. Sinclair                     c    500",587,"hathi"
"16112","                                     589",587,"hathi"
"16113","",587,"hathi"
"16114","                                KlRKCUDBRlGHTSHlRE           [361]",588,"hathi"
"16115","Election         Electors                                                               Votes",588,"hathi"
"16116","1832             1,059             tR.C.     Fergusson                                  Unopp",588,"hathi"
"16117","[Appointed Judge-Advocate General]",588,"hathi"
"16118","1834                                 R.C. Fergusson                                     Unopp",588,"hathi"
"16119","(3/7)",588,"hathi"
"16120","1835             1,079               R.C. Fergusson                                     Unopp",588,"hathi"
"16121","[Appointed Judge-Advocate General]",588,"hathi"
"16122","1835                                 R.C. Fergusson                                     Unopp",588,"hathi"
"16123","(2/5)",588,"hathi"
"16124","1837             1,119               R.C. Fergusson                                     Unopp",588,"hathi"
"16125","[Death]",588,"hathi"
"16126","1838                                 A. Murray                                          Unopp",588,"hathi"
"16127","(31/12)",588,"hathi"
"16128","1841             1,332*              A. Murray                                 L         672",588,"hathi"
"16129","                                     W. Maxwell                                c         249",588,"hathi"
"16130","[Death]",588,"hathi"
"16131","1845             1,349*              T. Maitland                               L         488",588,"hathi"
"16132","(20/8)                               J. McDouall                               C         344",588,"hathi"
"16133","[Appointed Solicitor-General]",588,"hathi"
"16134","1846                                 T. Maitland                                        Unopp",588,"hathi"
"16135","(17/7)",588,"hathi"
"16136","1847             1,351               T. Maitland                                        Unopp",588,"hathi"
"16137","[Resignation on appointment as a Senator of the College of Justice — Lord Dundrennanl",588,"hathi"
"16138","1850                                 J.   Mackie (Senr.)                                Unopp",588,"hathi"
"16139","(20/2)",588,"hathi"
"16140","1852             1,326               J.   Mackie (Senr.)                                Unopp",588,"hathi"
"16141","1857             1,312               J.Mackie (Junr.)                          L         365",588,"hathi"
"16142","                                     G. Maxwell                                L         332",588,"hathi"
"16143","1859             1,573               J.   Mackie (Junr.)                                Unopp",588,"hathi"
"16144","1865             1,353               J.   Mackie (Junr.)                                Unopp",588,"hathi"
"16145","                                                    590",588,"hathi"
"16146","",588,"hathi"
"16147","                      KlRKCUDBRlGHTSHIRE       [361]   (Cont.)",589,"hathi"
"16148","Election   Electors          Candidate                           Party   Votes",589,"hathi"
"16149","[Death]",589,"hathi"
"16150","1868                         W.H. Maxwell                        L       Unopp.",589,"hathi"
"16151","(30/1)",589,"hathi"
"16152","1868       1,940             W.H.Maxwell                         L        932",589,"hathi"
"16153","                             R. Hannay                           L        703",589,"hathi"
"16154","1874       1,996             J.Maitland                          L        835",589,"hathi"
"16155","                             H.G.M. Stewart                      C        831",589,"hathi"
"16156","1880       2,204             J.M.H. Maxwell                      L        982",589,"hathi"
"16157","                             H.G.M. Stewart                      C        961",589,"hathi"
"16158","                                         591",589,"hathi"
"16159","",589,"hathi"
"16160","                                     BRIDGNORTH [31] (Cont.)",58,"hathi"
"16161","                               (Two seats until 1868; one seat from 1868)",58,"hathi"
"16162","Election           Electors              Candidate                                         Party   Votes",58,"hathi"
"16163","1868               1,279                 H.Whitmore                                        C       548",58,"hathi"
"16164","                                         Sir   J.E.E.D. Acton, Bt.                         L       497",58,"hathi"
"16165","[Resignation]",58,"hathi"
"16166","1870                                     W.H. Foster                                       L       Unopp.",58,"hathi"
"16167","(16/2)",58,"hathi"
"16168","1874               1,267                 W.H.Foster                                        L       701",58,"hathi"
"16169","                                         G. Barbour                                        C       275",58,"hathi"
"16170","1880               1,224                 W.H.Foster                                        C       641",58,"hathi"
"16171","                                         E.R.Vyvyan                                        L       321",58,"hathi"
"16172","Petitions:   -",58,"hathi"
"16173","         1837:    Withdrawn",58,"hathi"
"16174","         1852:    Election of Pigot declared   void. Petition against Whltmore dismissed",58,"hathi"
"16175","         1865 :   Election of Acton declared void. Whitmore duly elected after scrutiny",58,"hathi"
"16176","                                                        60",58,"hathi"
"16177","",58,"hathi"
"16178","                                        LANARKSHlRE          [362]",590,"hathi"
"16179","Election            Electors            Candidate                        Votes",590,"hathi"
"16180","1832                2,705               J.Maxwell                    L   1,555",590,"hathi"
"16181","                                        R.G. Buchanan                C     615",590,"hathi"
"16182","                                        A.G. Hamilton                L      30",590,"hathi"
"16183","1835                3,030               J.Maxwell                    L   1,251",590,"hathi"
"16184","                                        A.M. Lockhart                C   1,117",590,"hathi"
"16185","1837                3,654               A.M. Lockhart                C   1,486",590,"hathi"
"16186","                                        Hon. C.A. Murray             L   1,485",590,"hathi"
"16187","1841               3,964*               W. Lockhart                      Unopp.",590,"hathi"
"16188","1847               3,687                W. Lockhart                      Unopp.",590,"hathi"
"16189","1852                3,471               W. Lockhart                      Unopp.",590,"hathi"
"16190","[Death]",590,"hathi"
"16191","1857                                    A.D.R.W.B.    Cochrane           Unopp.",590,"hathi"
"16192","(5/1)",590,"hathi"
"16193","1857               3,124                SirT.E. Colebrooke, Bt.      L   1,233",590,"hathi"
"16194","                                        A.D.R.W.B.    Cochrane       C   1,197",590,"hathi"
"16195","1859               3326                 Sir T.E. Colebrooke, Bt.         Unopp.",590,"hathi"
"16196","1865               5,183                Sir T.E. Colebrooke, Bt.         Unopp.",590,"hathi"
"16197","             This constituency was divided ln 1868.",590,"hathi"
"16198","Petitions:   -",590,"hathi"
"16199","    1837:        Withdrawn",590,"hathi"
"16200","    1857:        Withdrawn",590,"hathi"
"16201","                                                      592",590,"hathi"
"16202","",590,"hathi"
"16203","                       LANARKSHIRE, NORTHERN           [363]",591,"hathi"
"16204","Etaction    Electors        Candidate                          Party   Votas",591,"hathi"
"16205","1868        5,458           Sir T.E. Colebrooke, Bt.           L       Unopp.",591,"hathi"
"16206","1874        7,217           Sir T.E. Colebrooke, Bt.           L       Unopp.",591,"hathi"
"16207","1880       10,324           Sir T.E. Colebrooke, Bt.           L       Unopp.",591,"hathi"
"16208","                                        593",591,"hathi"
"16209","",591,"hathi"
"16210","                      LANARKSHIRE, SOUTHERN               [364]",592,"hathi"
"16211","Election   Electors        Candidate                              Party   Votes",592,"hathi"
"16212","1868       2,871           J.G.C. Hamilton                        L       1,328",592,"hathi"
"16213","                           Sir N.M. Lockhart, Bt.                 C       1,107",592,"hathi"
"16214","1874       3,214           Sir W.C.J.C. Anstruther, Bt.           C       1,347",592,"hathi"
"16215","                           J.G.C. Hamilton                        L       1,326",592,"hathi"
"16216","1880       3,666           J.G.C. Hamilton                        L       1,808",592,"hathi"
"16217","                           Sir W.C.J.C. Anstruther, Bt.           C       1,430",592,"hathi"
"16218","                                       594",592,"hathi"
"16219","",592,"hathi"
"16220","                                LINLlTHGOWSHlRE           [365]",593,"hathi"
"16221","Election        Electors           Candidate",593,"hathi"
"16222","1832             600              tHon.Sir A. Hope",593,"hathi"
"16223","                                  tJ.J.H.    Vere",593,"hathi"
"16224","1835             692                Hon.    J.   Hope",593,"hathi"
"16225","1837             725                Hon. J. Hope",593,"hathi"
"16226","                                    Hon. R.F. Greville",593,"hathi"
"16227","[Resignation]",593,"hathi"
"16228","1838              734               Hon. C. Hope",593,"hathi"
"16229","(14/6)                             J.Johnston",593,"hathi"
"16230","1841             686                Hon. C. Hope",593,"hathi"
"16231","[Appointed a Commissioner of Greenwich Hospital]",593,"hathi"
"16232","1841                                Hon. C. Hope",593,"hathi"
"16233","(20/10)",593,"hathi"
"16234","[Resignation on appointment as Governor of the lsle of Man]",593,"hathi"
"16235","1845                               W. Baillie",593,"hathi"
"16236","(22/8)",593,"hathi"
"16237","1847              596               G. Dundas",593,"hathi"
"16238","1852             502                G. Dundas",593,"hathi"
"16239","1857              427               G. Dundas",593,"hathi"
"16240","[Resignation on appointment as Lieutenant-Governor of Prince Edward lsland]",593,"hathi"
"16241","1859                                C. Baillie",593,"hathi"
"16242","(5/2)",593,"hathi"
"16243","1859              425               W.F. Hamilton",593,"hathi"
"16244","1865              813               P. McLagan",593,"hathi"
"16245","1868            1,226               P. McLagan",593,"hathi"
"16246","                                    J.   Pender",593,"hathi"
"16247","1874            1,198               P. McLagan",593,"hathi"
"16248","1880            1,232               P. McLagan",593,"hathi"
"16249","                                    J.P.B. Robertson",593,"hathi"
"16250","Petition   :-",593,"hathi"
"16251","  1832:         Dismissed",593,"hathi"
"16252","                                                    595",593,"hathi"
"16253","",593,"hathi"
"16254","                      ORKNEY   and     SHETLAND   [366]",594,"hathi"
"16255","Election   Electors      Candidate                        Party   Vote",594,"hathi"
"16256","1832        272         tG. Traill                        L        107",594,"hathi"
"16257","                         S. Laing (Senr.)                 c         96",594,"hathi"
"16258","                         R. Hunter                        L          g",594,"hathi"
"16259","1835        298          T. Balfour                       C        114",594,"hathi"
"16260","                         G. Traill                        L         84",594,"hathi"
"16261","1837        476          F. Dundas                                Unopp.",594,"hathi"
"16262","1841        526*         F. Dundas                                Unopp.",594,"hathi"
"16263","1847        599          A. Anderson                      L        209",594,"hathi"
"16264","                         F. Dundas                        L        183",594,"hathi"
"16265","1852        651          F. Dundas                        L        227",594,"hathi"
"16266","                         J. lnglis                        c        194",594,"hathi"
"16267","1857        615          F. Dundas                                Unopp.",594,"hathi"
"16268","1859        821          F. Dundas                                Unopp.",594,"hathi"
"16269","1865        885          F. Dundas                                Unopp.",594,"hathi"
"16270","1868       1,486         F. Dundas                        L        715",594,"hathi"
"16271","                         H.B. Riddel l                    C",594,"hathi"
"16272","[Death]",594,"hathi"
"16273","1873       1,537         S. Laing (Junr.)                 L        646",594,"hathi"
"16274","(11/1)                   Sir P. Tait                      L        621",594,"hathi"
