"","text","page","method"
"23138","1841 4,211 E.B. Farnham C Unopp.",438,"tesseract"
"23139","Lord Charles Manners C Unopp.",438,"tesseract"
"23140","1847 4,177 E.B. Farnhem C Unopp.",438,"tesseract"
"23141","Lord Charles Manners C Unopp.",438,"tesseract"
"23142","1852 4,097 E.8. Farnhan C Unopp.",438,"tesseract"
"23143","Marques of Grenby C Unopp.",438,"tesseract"
"23144","(Succession of Granby to the Peerage — Duke of Rutlandl",438,"tesseract"
"23145","1857 Lord John Manner: C Unopp.",438,"tesseract"
"23146","(2/3)",438,"tesseract"
"23147","1857 3,890 Lord John Manner: C 1,787",438,"tesseract"
"23148","E.8. Farnhem C 1,733",438,"tesseract"
"23149","C.H. Frewan C 1,250",438,"tesseract"
"23150","[Appointment of Manners as First Commissioner of Works end Public Buildings]",438,"tesseract"
"23151","1858 Lord John Manners C Unopp.",438,"tesseract"
"23152","(8/3)",438,"tesseract"
"23153","1859 4,330 Lord John Manners C 2,220",438,"tesseract"
"23154","E.8. Hartopp C 1.954",438,"tesseract"
"23155","C.H. Frewen C 1,433",438,"tesseract"
"23156","1865 4,767 Lord John Manners C 2,305",438,"tesseract"
"23157","5.8. Hartopp C 1,854",438,"tesseract"
"23158","C.H. Frewen 0 1,699",438,"tesseract"
"23159","[Appointment of Manners as First Commissioner of Works and Public Buildings]",438,"tesseract"
"23160","1866 Lord John Manners c Unopp.",438,"tesseract"
"23161","(14/7)",438,"tesseract"
"23162","415",438,"tesseract"
"23163","CL) 81C",438,"tesseract"
"23164","Election Elocton",439,"tesseract"
"23165","1868 6,348",439,"tesseract"
"23166","1874 5,968",439,"tesseract"
"23167","LEICESTERSHIRE, NORTHERN [241] (0001.)",439,"tesseract"
"23168","(Two Seats)",439,"tesseract"
"23169","Gilda.""",439,"tesseract"
"23170","Lord John Manners",439,"tesseract"
"23171","S.W. Gowes",439,"tesseract"
"23172","C.H. Frcwen",439,"tesseract"
"23173","Lord George Manners",439,"tesseract"
"23174","Lord John Manners",439,"tesseract"
"23175","SAN. Clowns",439,"tesseract"
"23176","H. Packs",439,"tesseract"
"23177","[Appointment of Manners as Postmaster-General]",439,"tesseract"
"23178","1874",439,"tesseract"
"23179","(20/3)",439,"tesseract"
"23180","1880 6,619",439,"tesseract"
"23181","[Death of Burnaby]",439,"tesseract"
"23182","1883",439,"tesseract"
"23183","(18/61",439,"tesseract"
"23184","Lord John Manner:",439,"tesseract"
"23185","Lord John Manners",439,"tesseract"
"23186","E.S. Burnaby",439,"tesseract"
"23187","H. Packe",439,"tesseract"
"23188","Hon. M. Curzon",439,"tesseract"
"23189","[Appointment of Manners as Postmaster-Gunman",439,"tesseract"
"23190","1885",439,"tesseract"
"23191","(2/7 )",439,"tesseract"
"23192","Potltlon: --",439,"tesseract"
"23193","1859: Dlomiuod",439,"tesseract"
"23194","CL) 81C",439,"tesseract"
"23195","Lord John Manners",439,"tesseract"
"23196","416",439,"tesseract"
"23197","0000 g",439,"tesseract"
"23198","1'00",439,"tesseract"
"23199","['00",439,"tesseract"
"23200","Von:",439,"tesseract"
"23201","3,296",439,"tesseract"
"23202","3,092",439,"tesseract"
"23203","1,760",439,"tesseract"
"23204","2,978",439,"tesseract"
"23205","2,688",439,"tesseract"
"23206","1 ,997",439,"tesseract"
"23207","3,213",439,"tesseract"
"23208","2,991",439,"tesseract"
"23209","2,651",439,"tesseract"
"23210","Unopp.",439,"tesseract"
"23211","Unopp.",439,"tesseract"
"23212","Election Elocton",440,"tesseract"
"23213","1832 4,1 25",440,"tesseract"
"23214","1835 4,244",440,"tesseract"
"23215","[Ruignation of Turner]",440,"tesseract"
"23216","1838",440,"tesseract"
"23217","(18/2)",440,"tesseract"
"23218","1837 4,608",440,"tesseract"
"23219","1841 4,903",440,"tesseract"
"23220","1847 5,448",440,"tesseract"
"23221","1852 5,131",440,"tesseract"
"23222","1857 5,205",440,"tesseract"
"23223","1859 5,259",440,"tesseract"
"23224","1865 6,283",440,"tesseract"
"23225","[Death of Packal",440,"tesseract"
"23226","1867 6,283”",440,"tesseract"
"23227","(30/ 1 1 1",440,"tesseract"
"23228","1868 8.308",440,"tesseract"
"23229","LEICESTERSHIRE, SOUTHERN [242]",440,"tesseract"
"23230","(Two 8883)",440,"tesseract"
"23231","Candida""",440,"tesseract"
"23232","E. Dawson",440,"tesseract"
"23233","H. Halford",440,"tesseract"
"23234","H. Halford",440,"tesseract"
"23235","T.F. Turner",440,"tesseract"
"23236","C.W. Packe",440,"tesseract"
"23237","H. Halford",440,"tesseract"
"23238","C.W. Packe",440,"tesseract"
"23239","H. Halford",440,"tesseract"
"23240","C.W. Packa",440,"tesseract"
"23241","T. Gisborno",440,"tesseract"
"23242","E. Chaney",440,"tesseract"
"23243","Sir H. Halford, Bt.",440,"tesseract"
"23244","C.W. Packe",440,"tesseract"
"23245","811’ H. Halford, Bt.",440,"tesseract"
"23246","C.W. Packa",440,"tesseract"
"23247","Viscount Curzon",440,"tesseract"
"23248","C.W. Packe",440,"tesseract"
"23249","Viscount Curzon",440,"tesseract"
"23250","C.W. Packa",440,"tesseract"
"23251","Viscount Curzon",440,"tesseract"
"23252","C.W. Packs",440,"tesseract"
"23253","T.T. Puget",440,"tesseract"
"23254","A. Pall",440,"tesseract"
"23255","Viscount Curzon",440,"tesseract"
"23256","A. Poll",440,"tesseract"
"23257","T.T. Pagat",440,"tesseract"
"23258","[Succession of Curzon to the Peerage — Earl Howe]",440,"tesseract"
"23259","1870 8,313'",440,"tesseract"
"23260","(13/6)",440,"tesseract"
"23261","CL) 81C",440,"tesseract"
"23262","W.U. Hcygato",440,"tesseract"
"23263","T.T. Pagat",440,"tesseract"
"23264","417",440,"tesseract"
"23265","CI-",440,"tesseract"
"23266","00",440,"tesseract"
"23267","r-r-OO 00",440,"tesseract"
"23268","00",440,"tesseract"
"23269","OO",440,"tesseract"
"23270","00",440,"tesseract"
"23271","Of.",440,"tesseract"
"23272","['00",440,"tesseract"
"23273","Votes",440,"tesseract"
"23274","Unopp.",440,"tesseract"
"23275","Unopp.",440,"tesseract"
"23276","Unopp.",440,"tesseract"
"23277","Unopp.",440,"tesseract"
"23278","Unopp.",440,"tesseract"
"23279","Unopp.",440,"tesseract"
"23280","Unopp.",440,"tesseract"
"23281","2,638",440,"tesseract"
"23282","2,622",440,"tesseract"
"23283","1,213",440,"tesseract"
"23284","1,196",440,"tesseract"
"23285","Unopp.",440,"tesseract"
"23286","Unopp.",440,"tesseract"
"23287","Unopp.",440,"tesseract"
"23288","Unopp.",440,"tesseract"
"23289","Unopp.",440,"tesseract"
"23290","Unopp.",440,"tesseract"
"23291","Unopp.",440,"tesseract"
"23292","Unopp.",440,"tesseract"
"23293","Unopp.",440,"tesseract"
"23294","Unopp.",440,"tesseract"
"23295","2,302",440,"tesseract"
"23296","2,263",440,"tesseract"
"23297","3,198",440,"tesseract"
"23298","3,111",440,"tesseract"
"23299","2,861",440,"tesseract"
"23300","3,292",440,"tesseract"
"23301","2.586",440,"tesseract"
"23302","LEICESTERSHIRE,SOUTHERN [242] (Conn)",441,"tesseract"
"23303","(Two Seats)",441,"tesseract"
"23304","Election Elocton Candid-to Putty Votes",441,"tesseract"
"23305","1874 8,489 A. Poll C 3.583",441,"tesseract"
"23306","W.U. Havana C 3.269",441,"tesseract"
"23307","T.T. Page! L 2,883",441,"tesseract"
"23308","1880 9,022 T.T. Puget L 3,685",441,"tesseract"
"23309","A. Poll C 3.453",441,"tesseract"
"23310","W.U. Hoygato C 3.175",441,"tesseract"
"23311","418",441,"tesseract"
"23312","C0 81C",441,"tesseract"
"23313","LINCOLNSHIRE, PARTS OF KESTEVEN AND HOLLAND [243]",442,"tesseract"
"23314","(Two Seen)",442,"tesseract"
"23315","Election Electors Cendldete Party Votes",442,"tesseract"
"23316","1832 7,958 H. Hendley L Unopp.",442,"tesseract"
"23317","16 .J. Heethoote L Unopp.",442,"tesseract"
"23318","1835 7,694 H. Handley L Unopp.",442,"tesseract"
"23319","G.J. Heethcote L Unopp.",442,"tesseract"
"23320","1837 8,100 H. Hendley L Unopp.",442,"tesseract"
"23321","G.J. Heethcote L Unopp.",442,"tesseract"
"23322","1841 8,914 C. Tumor C 4,581",442,"tesseract"
"23323","Sir J. Trollope, Bt. C 4,562",442,"tesseract"
"23324","l-l. Hendley L 2,948",442,"tesseract"
"23325","1847 9,226 Lord Burghley C Unopp.",442,"tesseract"
"23326","Sir J. Trollope, Bt. C Unopp.",442,"tesseract"
"23327","[Appointment of Trollope as President of the Poor Lew Board]",442,"tesseract"
"23328","1852 Sir J. Trollope, Bt. C Unopp.",442,"tesseract"
"23329","(12/3)",442,"tesseract"
"23330","1852 8,554 Lord Burghley C Unopp.",442,"tesseract"
"23331","Sir J. Trollope, 31. C Unopp.",442,"tesseract"
"23332","1857 8,287 Sir J. Trollope, 8t. C 4,020",442,"tesseract"
"23333","A. Wilson C 3.638",442,"tesseract"
"23334","G.H. Pecke L 3,188",442,"tesseract"
"23335","1859 9,435 G.H. Pecke L Unopp.",442,"tesseract"
"23336","Sir J. Trollope, Bt. C Unopp.",442,"tesseract"
"23337","1885 9,260 G.H. Pecke L Unopp.",442,"tesseract"
"23338","Sir J. Trollope, Bt. C Unopp.",442,"tesseract"
"23339","[Elevation of Trollope to the Peereoe — Lord Kesteven]",442,"tesseract"
"23340","1868 W.E. Welby C Unopp.",442,"tesseract"
"23341","129/4)",442,"tesseract"
"23342","Thle constituency we: dlvided In 1868.",442,"tesseract"
"23343","419",442,"tesseract"
"23344","CL) 81C",442,"tesseract"
"23345","LINCOLNSHIRE, PARTS OF LINDSEY [244]",443,"tesseract"
"23346","(Two Seats)",443,"tesseract"
"23347","Election Electors Cendidete Party Votes",443,"tesseract"
"23348","1832 9,134 1Hon. C.A.W. Pelhern L 6,561",443,"tesseract"
"23349","tSir W.A. Ingilby, St. L 4,751",443,"tesseract"
"23350","Sir R. Sheffield, Bt. C 4,056",443,"tesseract"
"23351","1835 8,872 Hon. C.A.W.?elharn (Lord Worsley) L 4,489",443,"tesseract"
"23352","T.G. Corbett C 4.450",443,"tesseract"
"23353","Sir W.A. Ingilbv, Bt. L 3,984",443,"tesseract"
"23354","1837 10,063 FLA. Christopher C Unopp.",443,"tesseract"
"23355","Lord Worsley L Unopp.",443,"tesseract"
"23356","1841 10,230 Lord Worsley L 5,401",443,"tesseract"
"23357","FLA. Christopher C 4.522",443,"tesseract"
"23358","Hon. C.H. Cust C 3.819",443,"tesseract"
"23359","[Succession of Worslev to the Peerage — Earl of Yerboroughl",443,"tesseract"
"23360","1847 Sir M.J. Cholrneley, Bt. L Unopp.",443,"tesseract"
"23361","(12/1)",443,"tesseract"
"23362","1847 11,424 Sir M.J. Cholmeley, St. L Unopp.",443,"tesseract"
"23363","R.A. Christopher C Unopp.",443,"tesseract"
"23364","[Appointment of Christopher as Chancellor of the Duchy of Lancaster]",443,"tesseract"
"23365","1852 FLA. Christopher C Unopp.",443,"tesseract"
"23366","(13/3)",443,"tesseract"
"23367","1852 11,677 RA. Christopher (FLAGN. Hamilton) C 5,585",443,"tesseract"
"23368","J.8. Stnnhope C 5,579",443,"tesseract"
"23369","Sir M.J. Cholmelev, Bt. L 4,777",443,"tesseract"
"23370","1857 12,435 Sir M.J. Cholmelev, St. L Unopp.",443,"tesseract"
"23371","J.B. Stenhope C Unopp.",443,"tesseract"
"23372","1859 12,401 Sir M.J. Cholmeley, St. L Unopp.",443,"tesseract"
"23373","J.B. Stanhope C Unopp.",443,"tesseract"
"23374","1865 12,872 Sir M.J. Cholmelev, Bt. L Unopp.",443,"tesseract"
"23375","J.B. Stenhope C Unopp.",443,"tesseract"
"23376","This constituoncy was divided In 1868.",443,"tesseract"
"23377","420",443,"tesseract"
"23378","CL) 81C",443,"tesseract"
"23379","LINCOLNSHIRE, MID [245]",444,"tesseract"
"23380","(Two Seats)",444,"tesseract"
"23381","Election Electors Candid“. Party Vom",444,"tesseract"
"23382","1868 8,694 W.C. Amcotts L Unopp.",444,"tesseract"
"23383","H. Chaplin C Unopp.",444,"tesseract"
"23384","1874 8,549 H. Chaplin C Unopp.",444,"tesseract"
"23385","Hon. E. Stanhopo C Unopp.",444,"tesseract"
"23386","1880 8,822 H. Chaplin C Unopp.",444,"tesseract"
"23387","Hon. E. Stanhopo C Unopp.",444,"tesseract"
"23388","[Appointments of Chaplin as Chancellor of the Duchy of Lancaster and Stanhope as Vice-President",444,"tesseract"
"23389","of the Committee of the Privy Council for Education)",444,"tesseract"
"23390","1885 H. Chaplin C Unopp.",444,"tesseract"
"23391","(1/7) Hon. E. Stanhopo C Unopp.",444,"tesseract"
"23392","421",444,"tesseract"
"23393","C0 81C",444,"tesseract"
"23394","LINCOLNSHIRE, NORTHERN [246]",445,"tesseract"
"23395","(Two Seats)",445,"tesseract"
"23396","Eloction Eloctors cumu- P-rty Votes",445,"tesseract"
"23397","1868 9,436 Sir M.J. Cholmeley, St. L Unopp.",445,"tesseract"
"23398","R. Winn C Unopp.",445,"tesseract"
"23399","1874 10,117 Sir J.D. Astley, 8!. C Unopp.",445,"tesseract"
"23400","R. Winn C Unopp.",445,"tesseract"
"23401","[Appointment of Winn as a Lord Commissioner of the Treasury]",445,"tesseract"
"23402","1874 R. Winn C Unopp.",445,"tesseract"
"23403","(16/3)",445,"tesseract"
"23404","1880 10,639 R. Laycock L 4,159",445,"tesseract"
"23405","R. Winn C 3,949",445,"tesseract"
"23406","Sir J.D. Astioy, 8!. C 3,865",445,"tesseract"
"23407","[Death of Lavoock]",445,"tesseract"
"23408","1881 11,061 J. Lowther C 4,200",445,"tesseract"
"23409","(3/9) G. Tomline L 3,729",445,"tesseract"
"23410","[Elevation of Winn to the Peerage - Lord St. Oswald]",445,"tesseract"
"23411","1885 10,435“ H.J. Atkinson C 4,052",445,"tesseract"
"23412","(13/7) Sir H.M.M. Thompson, St. L 2,872",445,"tesseract"
"23413","422",445,"tesseract"
"23414","C0 81C",445,"tesseract"
"23415","LINCOLNSHIRE, SOUTHERN [247]",446,"tesseract"
"23416","(Two Seats)",446,"tesseract"
"23417","EIoctlon Elmo"" Candid“. Party Votes",446,"tesseract"
"23418","1858 10,476 W.E. Wolby C 4,514",446,"tesseract"
"23419","E. Tumor C 4,078",446,"tesseract"
"23420","G.H. Packs L 2,714",446,"tesseract"
"23421",".1. Taylor L 3",446,"tesseract"
"23422","1874 11,020 E. Tumor C Unopp.",446,"tesseract"
"23423","W.E. Welbv (Gregory) C Unopp.",446,"tesseract"
"23424","1880 10,710 J.C. Lowrance C 4.518",446,"tesseract"
"23425","Sir W.E.W. Gregory, Bt. C 4.290",446,"tesseract"
"23426","C. Sharpe L 3,583",446,"tesseract"
"23427","[Resignation of Gregory]",446,"tesseract"
"23428","1884 Hon. M.E.G.F. Hatton C Unopp.",446,"tesseract"
"23429","(29/2)",446,"tesseract"
"23430","423",446,"tesseract"
"23431","C0 81C",446,"tesseract"
"23432","Election Electors",447,"tesseract"
"23433","1832 6,939",447,"tesseract"
"23434","1835 8,005",447,"tesseract"
"23435","1837 12,817",447,"tesseract"
"23436","1841 13,915",447,"tesseract"
"23437","(Death of Byng)",447,"tesseract"
"23438","1847",447,"tesseract"
"23439","(3/2)",447,"tesseract"
"23440","1847 13,781",447,"tesseract"
"23441","1852 14,610",447,"tesseract"
"23442","1857 14,977",447,"tesseract"
"23443","MIDDLESEX [248]",447,"tesseract"
"23444","(Two Seats)",447,"tesseract"
"23445","Condidete",447,"tesseract"
"23446","1J. Hume",447,"tesseract"
"23447","tG. Byng",447,"tesseract"
"23448","tSir C. Forbes, 8t.",447,"tesseract"
"23449","Sir J.S. Lillie",447,"tesseract"
"23450","G. an9",447,"tesseract"
"23451","J. Hume",447,"tesseract"
"23452","T. Wood",447,"tesseract"
"23453","6. ang",447,"tesseract"
"23454","T. Wood",447,"tesseract"
"23455","J. Hume",447,"tesseract"
"23456","H. Pownell",447,"tesseract"
"23457","G. Byng",447,"tesseract"
"23458","T. Wood",447,"tesseract"
"23459","Lord Robert Grosvenor",447,"tesseract"
"23460","Lord Robert Growenor",447,"tesseract"
"23461","FLB. Osborne",447,"tesseract"
"23462","T. Wood",447,"tesseract"
"23463","Lord Robert Growenor",447,"tesseract"
"23464","(-1.8. Osborne",447,"tesseract"
"23465","Marquess of Blendford",447,"tesseract"
"23466","R.C. Henbury",447,"tesseract"
"23467","Lord Robert Growenor",447,"tesseract"
"23468","Viscount Chelsea",447,"tesseract"
"23469","[Elevation of Grosvenor to the Peerage — Lord Ebury]",447,"tesseract"
"23470","1857",447,"tesseract"
"23471","(3/9)",447,"tesseract"
"23472","1859 15,171",447,"tesseract"
"23473","1865 14,847",447,"tesseract"
"23474","[Death of Hehbury]",447,"tesseract"
"23475","1867",447,"tesseract"
"23476","(15/4)",447,"tesseract"
"23477","1868 25,1961",447,"tesseract"
"23478","C0 81C",447,"tesseract"
"23479","Hon. G.H.C. Byng",447,"tesseract"
"23480","R.C. Hanbury",447,"tesseract"
"23481","Hon. G.H.C. Byng ( Viscount Enfield/",447,"tesseract"
"23482","J. Haig",447,"tesseract"
"23483","Viscount Enfield",447,"tesseract"
"23484","R.C. Hanbury",447,"tesseract"
"23485","H. Labouchere",447,"tesseract"
"23486","Lord George Hamilton",447,"tesseract"
"23487","Viscount Enfield",447,"tesseract"
"23488","H. Lebouchere",447,"tesseract"
"23489","424",447,"tesseract"
"23490","OI'OI' Ol'l' l'Ol'l'",447,"tesseract"
"23491","Ol-",447,"tesseract"
"23492","Ol'l‘ 01""!-",447,"tesseract"
"23493","01'1""",447,"tesseract"
"23494","071'",447,"tesseract"
"23495","1‘!-",447,"tesseract"
"23496","Pro",447,"tesseract"
"23497","Votes",447,"tesseract"
"23498","3,238",447,"tesseract"
"23499","3,033",447,"tesseract"
"23500","1 ,494",447,"tesseract"
"23501","1,004",447,"tesseract"
"23502","3,505",447,"tesseract"
"23503","3,096",447,"tesseract"
"23504","2,707",447,"tesseract"
"23505","4,796",447,"tesseract"
"23506","4,582",447,"tesseract"
"23507","4,380",447,"tesseract"
"23508","4,273",447,"tesseract"
"23509","Unopp.",447,"tesseract"
"23510","Unopp.",447,"tesseract"
"23511","Unopp.",447,"tesseract"
"23512","4,944",447,"tesseract"
"23513","4,1 76",447,"tesseract"
"23514","3,458",447,"tesseract"
"23515","5,241",447,"tesseract"
"23516","4,390",447,"tesseract"
"23517","4,258",447,"tesseract"
"23518","5,426",447,"tesseract"
"23519","5,327",447,"tesseract"
"23520","2,928",447,"tesseract"
"23521","Unopp.",447,"tesseract"
"23522","3,678",447,"tesseract"
"23523","3,618",447,"tesseract"
"23524","1,147",447,"tesseract"
"23525","Unopp.",447,"tesseract"
"23526","Unopp.",447,"tesseract"
"23527","Unopp.",447,"tesseract"
"23528","7,850",447,"tesseract"
"23529","6,487",447,"tesseract"
"23530","6,397",447,"tesseract"
"23531","MIDDLESEX [248] (Cont)",448,"tesseract"
"23532","(Two Seats)",448,"tesseract"
"23533","Election Electon Candidate",448,"tesseract"
"23534","1374 25.071 Lord George Hamilton",448,"tesseract"
"23535","0.5. Coop.",448,"tesseract"
"23536","Viscount Enfield",448,"tesseract"
"23537","F. Lehmenn",448,"tesseract"
"23538","Party Votes",448,"tesseract"
"23539","C 10,343",448,"tesseract"
"23540","C 9367",448,"tesseract"
"23541","L 5,823",448,"tesseract"
"23542","L 5,192",448,"tesseract"
"23543","[Appointment of Hamilton as Vice-President of the Committee of the Privy Council for Education]",448,"tesseract"
"23544","1878 Lord George Hamilton",448,"tesseract"
"23545","(12/4)",448,"tesseract"
"23546","1880 30,707 Lord George Hamilton",448,"tesseract"
"23547","0.5. Coope",448,"tesseract"
"23548","H.J. Gladstone",448,"tesseract"
"23549","[Appointment as Hamilton as First Lord of the Admiralty]",448,"tesseract"
"23550","1885 Lord George Hamilton",448,"tesseract"
"23551","(3/7)",448,"tesseract"
"23552","Petltlon: —",448,"tesseract"
"23553","1852: WIthdrawn (Osborne only)",448,"tesseract"
"23554","425",448,"tesseract"
"23555","CL) 81C",448,"tesseract"
"23556","C Unopp.",448,"tesseract"
"23557","C 12,904",448,"tesseract"
"23558","0 12,328",448,"tesseract"
"23559","L 8,876",448,"tesseract"
"23560","C Unopp.",448,"tesseract"
"23561","Election Electors",449,"tesseract"
"23562","1832 7,041",449,"tesseract"
"23563","1835 7.281",449,"tesseract"
"23564","1837 8,843",449,"tesseract"
"23565","1841 8,556",449,"tesseract"
"23566","1847 8,638",449,"tesseract"
"23567","1852 8.21 6",449,"tesseract"
"23568","[Resignation of Wodehouse]",449,"tesseract"
"23569","1855",449,"tesseract"
"23570","(17/7)",449,"tesseract"
"23571","1857 7,755",449,"tesseract"
"23572","[Death of Buxtonl",449,"tesseract"
"23573","1858 7,755“",449,"tesseract"
"23574","(1/7)",449,"tesseract"
"23575","1859 7,776",449,"tesseract"
"23576","1865 7,939",449,"tesseract"
"23577","NORFOLK, EASTERN [249]",449,"tesseract"
"23578","(Two Seats)",449,"tesseract"
"23579","Cend Hate",449,"tesseract"
"23580","W.H. Windham",449,"tesseract"
"23581","Hon. G.T. Koppel",449,"tesseract"
"23582","tN.W. Peach",449,"tesseract"
"23583","TLord Henry Cholrnondeley",449,"tesseract"
"23584","E. Wodehouse",449,"tesseract"
"23585","Lord Walpole",449,"tesseract"
"23586","W.H. Windham",449,"tesseract"
"23587","R.H. Gurney",449,"tesseract"
"23588","E. Wodehouse",449,"tesseract"
"23589","H.N. Burroughs:",449,"tesseract"
"23590","W.H. Windham",449,"tesseract"
"23591","R.H. Gurney",449,"tesseract"
"23592","E. Wodehouse",449,"tesseract"
"23593","H.N. Burroughes",449,"tesseract"
"23594","Sir W.J.H.B. Folke', Bt.",449,"tesseract"
"23595","H.N. Burroughes",449,"tesseract"
"23596","E. Wodehouse",449,"tesseract"
"23597","H.N. Burroughet",449,"tesseract"
"23598","E. Wodehouse",449,"tesseract"
"23599","H.J. Strecey",449,"tesseract"
"23600","Sir E.N. Buxton, 8t.",449,"tesseract"
"23601","C.A. Windham",449,"tesseract"
"23602","Hon. W.C.W. Coke",449,"tesseract"
"23603","Sir H.J. Streeey, Bt.",449,"tesseract"
"23604","Hon. W.C.W. Coke",449,"tesseract"
"23605","E. Howe:",449,"tesseract"
"23606","E. Howe:",449,"tesseract"
"23607","0.8. Read",449,"tesseract"
"23608","Sir T.P. Beeuchamp, Bt.",449,"tesseract"
"23609","Hon. W.C.W. Coke",449,"tesseract"
"23610","This constituency was divided In 1868.",449,"tesseract"
"23611","Petitions: —",449,"tesseract"
"23612","1832: Withdrewn",449,"tesseract"
"23613","1837: Wlthd rewn",449,"tesseract"
"23614","CL) 81C",449,"tesseract"
"23615","426",449,"tesseract"
"23616","['00 f'f'OO r'l'OO 001-1""",449,"tesseract"
"23617","00",449,"tesseract"
"23618","00",449,"tesseract"
"23619","o:- 01"" r“!-",449,"tesseract"
"23620","I'I'OO",449,"tesseract"
"23621","Votes",449,"tesseract"
"23622","3,304",449,"tesseract"
"23623","3,261",449,"tesseract"
"23624","2,960",449,"tesseract"
"23625","2,852",449,"tesseract"
"23626","3,482",449,"tesseract"
"23627","3,196",449,"tesseract"
"23628","3.076",449,"tesseract"
"23629","2,866",449,"tesseract"
"23630","3,654",449,"tesseract"
"23631","3,523",449,"tesseract"
"23632","3,237",449,"tesseract"
"23633","2,978",449,"tesseract"
"23634","3,495",449,"tesseract"
"23635","3,434",449,"tesseract"
"23636","1 ,378",449,"tesseract"
"23637","Unopp.",449,"tesseract"
"23638","Unopp.",449,"tesseract"
"23639","Unopp.",449,"tesseract"
"23640","Unopp.",449,"tesseract"
"23641","Unopp.",449,"tesseract"
"23642","Unopp.",449,"tesseract"
"23643","Unopp.",449,"tesseract"
"23644","2,933",449,"tesseract"
"23645","2,720",449,"tesseract"
"23646","Unopp.",449,"tesseract"
"23647","Unopp.",449,"tesseract"
"23648","3,100",449,"tesseract"
"23649","2,985",449,"tesseract"
"23650","2,150",449,"tesseract"
"23651","1,994",449,"tesseract"
"23652","Election Elocton",450,"tesseract"
"23653","1868 8,432",450,"tesseract"
"23654","1874 6,325",450,"tesseract"
"23655","[Death of Walpole]",450,"tesseract"
"23656","1878 6,231",450,"tesseract"
"23657","(24/4)",450,"tesseract"
"23658","[Death of Duff]",450,"tesseract"
"23659","1879 6,474",450,"tesseract"
"23660","(23/ 1)",450,"tesseract"
"23661","1380 6,519",450,"tesseract"
"23662","Potltlon: —",450,"tesseract"
"23663","1 868: D lsrnluod",450,"tesseract"
"23664","CL) 81C",450,"tesseract"
"23665","NORFOLK, NORTHERN [250]",450,"tesseract"
"23666","(Two Seats)",450,"tesseract"
"23667","Comm-to",450,"tesseract"
"23668","Hon. F. Walpole",450,"tesseract"
"23669","Sir E.H.K. Laoon, Bt.",450,"tesseract"
"23670","E.Fl. Wodehouse",450,"tesseract"
"23671","R.T. Guvdon",450,"tesseract"
"23672","Sir E.H.|<. Lacon, 8!.",450,"tesseract"
"23673","Hon. F. Walpole",450,"tesseract"
"23674","J. Dull",450,"tesseract"
"23675","Sir T.F. Buxton, 8!.",450,"tesseract"
"23676","E. Bitkbock",450,"tesseract"
"23677","Sir T.F. Buxton, Bl.",450,"tesseract"
"23678","E. Birkbock",450,"tesseract"
"23679","Sir E.H.K. Laeon, 8!.",450,"tesseract"
"23680","427",450,"tesseract"
"23681","l'O I'D OO l'r‘OO",450,"tesseract"
"23682","()0",450,"tesseract"
"23683","Von:",450,"tesseract"
"23684","2,830",450,"tesseract"
"23685","2.563",450,"tesseract"
"23686","2,235",450,"tesseract"
"23687","2,078",450,"tesseract"
"23688","Unopp.",450,"tesseract"
"23689","Unopp.",450,"tesseract"
"23690","2,302",450,"tesseract"
"23691","2,192",450,"tesseract"
"23692","2,742",450,"tesseract"
"23693","2,252",450,"tesseract"
"23694","Unopp.",450,"tesseract"
"23695","Unopp.",450,"tesseract"
"23696","NORFOLK, SOUTHERN [251]",451,"tesseract"
"23697","(Two Seats)",451,"tesseract"
"23698","Elocﬂon Electors Gandhi“. Party Vote!",451,"tesseract"
"23699","1868 7,709 0.8. Road C 3,097",451,"tesseract"
"23700","E. Howe: C 3.053",451,"tesseract"
"23701","H.L. Hudson L 1,679",451,"tesseract"
"23702","[Death of Howos]",451,"tesseract"
"23703","1871 7,719 Sir FLJ. Buxton, Bt. C 2,88",451,"tesseract"
"23704","(17/41 FLT. Gurdon L 2,647",451,"tesseract"
"23705","1874 7,667 0.8. Read C 3.148",451,"tesseract"
"23706","Sir RJ. Buxton, 8t. C 3,010",451,"tesseract"
"23707","FLT. Gurdon L 2,899",451,"tesseract"
"23708","1880 7,412 Sir R.J. Buxton, Bt. C 2,917",451,"tesseract"
"23709","FLT. Gurdon L 2,906",451,"tesseract"
"23710","0.5. Read C 2,906",451,"tesseract"
"23711","428",451,"tesseract"
"23712","CL) 81C",451,"tesseract"
"23713","NORFOLK, WESTERN [252]",452,"tesseract"
"23714","(Two Seats)",452,"tesseract"
"23715","Election Electon Candidate Party Votes",452,"tesseract"
"23716","1832 4,396 Sir J. Astley, Bt. L Unopp.",452,"tesseract"
"23717","Sir W.J.H.B. Folkes, St. L Unopp.",452,"tesseract"
"23718","1835 4,633 Sir W.J.H.B. Folkes, St. L 2,299",452,"tesseract"
"23719","Sir J. Aetlev. 8t. L 2,134",452,"tesseract"
"23720","w. Begoe C 1,880",452,"tesseract"
"23721","1837 7,258 W. Begge C 3.178",452,"tesseract"
"23722","W.L.W. Chute C 2,877",452,"tesseract"
"23723","Sir W.J.H.B. Folkes, St. L 2,838",452,"tesseract"
"23724","Sir J. Astley, St. L 2,713",452,"tesseract"
"23725","1841 7,559' W. Begge C Unopp.",452,"tesseract"
