"","text","page","method"
"17698","1832                208              tJ. Neeld                            C       139",88,"adobe"
"17699","                                      W.H.F. Talbot                       L       132",88,"adobe"
"17700","                                      J.T. Mayne                          L        40",88,"adobe"
"17701","1835                217               H.G. Boldaro                        C       Unopp .",88,"adobe"
"17702","                                      J. Neeld                            C       Unopp.",88,"adobe"
"17703","1837                239               H.G. Boldero                        C       Unopp.",88,"adobe"
"17704","                                      J. NNk:1                            C       Unopp.",88,"adobe"
"17705","1841                267               J. Neeld                            C       165",88,"adobe"
"17706","                                      H.G. Boldaro                        C       128",88,"adobe"
"17707","                                      W.J. Lysley                         L        96",88,"adobe"
"17708","(Appointment of Boldero as Clerk of the Ordnance]",88,"adobe"
"17709","1841                                  H.G. Boldero                        C       Unopp.",88,"adobe"
"17710","(14/9)",88,"adobe"
"17711","1847                303               H.G. Boldero                        C       Unopp.",88,"adobe"
"17712","                                      J . Neeld                           C       Unopp.",88,"adobe"
"17713","1852                300               H.G. 8oldero                        C       Unopp .",88,"adobe"
"17714","                                      J. Neeld                            C       Unopp.",88,"adobe"
"17715","(Death of Neeld]",88,"adobe"
"17716","1856                                  R.P. Nisbet                         C       Unopp.",88,"adobe"
"17717","(9/41",88,"adobe"
"17718","1857                334               H.G. Boldero                        C       174",88,"adobe"
"17719","                                      R.P. Nisbet                         C       150",88,"adobe"
"17720","                                      W.J. Lysley                         L       132",88,"adobe"
"17721","1859                387               R.P. Long                           C       Unopp .",88,"adobe"
"17722","                                     W .J. Lysley                         L       Unopp.",88,"adobe"
"17723","1865                392              Sir J. Neeld, Bt.                    C       208",88,"adobe"
"17724","                                     G. Goldney                           C       201",88,"adobe"
"17725","                                     W.J. LV1ley                          L       172",88,"adobe"
"17726","1868                972               G. Goldney                          C       418",88,"adobe"
"17727","                                      Sir G. Young, Bt.                   L       359",88,"adobe"
"17728","1874                979               G. Goldney                          C       530",88,"adobe"
"17729","                                      H. Co•ham                           L       304",88,"adobe"
"17730","1880               1,031             G. Goldney                           C       478",88,"adobe"
"17731","                                     S. Butler                            L       455",88,"adobe"
"17732","                                                     90",88,"adobe"
"17733","",88,"adobe"
"17734","                              CHRISTCHURCH (49)",89,"adobe"
"17735","Election         Elec:1iora   Candidate             P•ty   Votes",89,"adobe"
"17736","1832              206         G .W. Tappa           C      Unopp .",89,"adobe"
"17737","1835              354         G.W. Tapps (GBrvi1)   C      Unopp.",89,"adobe"
"17738","1837              271         Sir G.H . Rose        C       116",89,"adobe"
"17739","                              G . Cameron           L       106",89,"adobe"
"17740","1841              300         Sir G . H. Rose       C      Unopp .",89,"adobe"
"17741","IResignation I",89,"adobe"
"17742","1844              331•        Hon . E.A.J. Harris   C       180",89,"adobe"
"17743","(28/31                        W. Tice               L        84",89,"adobe"
"17744","1847              301         Hon . E.A.J. Harris   C      Unopp.",89,"adobe"
"17745","1852              313         J .E. Walcott         C      Unopp .",89,"adobe"
"17746","1857              328         J.E . Walcott         C      Unopp .",89,"adobe"
"17747","1859              339         J .E. Walcott         C      Unopp.",89,"adobe"
"17748","1865              419         J.E . Walcott         C       211",89,"adobe"
"17749","                              E.H. Burke            L       143",89,"adobe"
"17750","1868             1,329        E.H. Burke            L       609",89,"adobe"
"17751","                              Sir H.D. Wolff        C       560",89,"adobe"
"17752","1874             1,831        Sir H.D. Wolff        C       978",89,"adobe"
"17753","                              C. Milward            L       607",89,"adobe"
"17754","1880             2,565        H. Davey              L      1,185",89,"adobe"
"17755","                              J.E.E . Moss          C      1,117",89,"adobe"
"17756","Petit ion :-",89,"adobe"
"17757","         1868:   W ithdrawn",89,"adobe"
"17758","                                              91",89,"adobe"
"17759","",89,"adobe"
"17760","                                  GREENWICH (4) (Cont.)",8,"adobe"
"17761","                                       (Two Seats)",8,"adobe"
"17762","Election         Electors            Candidate                                  Party   Votes",8,"adobe"
"17763","1859             7,942               D. Salomons                                L       3,873",8,"adobe"
"17764","                                     W. Angerstein                              L       3,520",8,"adobe"
"17765","                                     M . Chambers                               L       1,718",8,"adobe"
"17766","                                     Sir J .H. Maxwell, Bt .                    C       1,031",8,"adobe"
"17767","1865             9,805               0. Salomons                                L       4,499",8,"adobe"
"17768","                                     Sir C.T. Bright                            L       3,691",8,"adobe"
"17769","                                     Sir J.H. Ma,xwell, Bt .                    C       2,328",8,"adobe"
"17770","                                     J .B. Langle'V                             L         190",8,"adobe"
"17771","                                     D . Harris                                 C         116",8,"adobe"
"17772","1868           15,588t               D . Salomons                               L       6,684",8,"adobe"
"17773","                                     W.E. Gladstone                             L       6,386",8,"adobe"
"17774","                                     Sir H.W . Parker                           C       4,704",8,"adobe"
"17775","                                     Viscount Mahon                             C       4,372",8,"adobe"
"17776","[Appointment   of Gladstone as Prime Minister and First Lord of the Treasury)",8,"adobe"
"17777","1868                                 W .E. Gladstone                            L       Unopp.",8,"adobe"
"17778","(21 /12)",8,"adobe"
"17779","[Death of Salomonsl",8,"adobe"
"17780","1873            15,990               T.W. Boord                                 C       4,525",8,"adobe"
"17781","(4/81                                J.B. Langley                               L       2,379",8,"adobe"
"17782","                                     W. Angerstein                              L       1,064",8,"adobe"
"17783","                                     Sir J. Bennett                             L         324",8,"adobe"
"17784","                                     R. Coningsby                               C          27",8,"adobe"
"17785","                                     W. Pook                                    C          27",8,"adobe"
"17786","1874            17,599               T.W. Boord                                 C       6 ,193",8,"adobe"
"17787","                                     W .E. Gladstone                            L       5,968",8,"adobe"
"17788","                                     J.E . Liardet                              C       5,561",8,"adobe"
"17789","                                     J.B. Langley                               L       5,255",8,"adobe"
"17790","1880           22,161                T .W. Boord                                C       9,243",8,"adobe"
"17791","                                     Baron de Wo r ms                           C       9,240",8,"adobe"
"17792","                                     J.E. Saunders                              L       8,152",8,"adobe"
"17793","                                     W.H. Stone                                 L       8,141",8,"adobe"
"17794","                                                   10",8,"adobe"
"17795","",8,"adobe"
"17796","                                        CIRENCESTER             (50)",90,"adobe"
"17797","                            (Two seatsuntil 1868; one seat from 1868)",90,"adobe"
"17798","Election         Electors             Candidate                         Party   VotH",90,"adobe"
"17799","1832             604                 tlo rd Apsley                      C       Unopp.",90,"adobe"
"17800","                                     tJ . Cripps                        C       Unopp .",90,"adobe"
"17801","[Success ion of Aps ley to the Peerage - Earl Bathurst )",90,"adobe"
"17802","1834                                   Lord Robert Somerset             C       Unopp .",90,"adobe"
"17803","(6/8)",90,"adobe"
"17804","1836             615                  J. Cripps                         C       494",90,"adobe"
"17805","                                      Lord Robert: Somerset             C       405",90,"adobe"
"17806","                                      T .D. Whatley                     L        91",90,"adobe"
"17807","1837             585                  J. Cripps                         C       Unopp .",90,"adobe"
"17808","                                      T .W.C. Master (Senr.l            C       Unopp.",90,"adobe"
"17809","1841             552•                  w. Cripps                        C       Unopp.",90,"adobe"
"17810","                                       T .W.C. Master (Senr.l           C       Unopp .",90,"adobe"
"17811","[Resignation of Master)",90,"adobe"
"17812","1844                                   Viscou nt Villiers               C       Unopp .",90,"adobe"
"17813","(2/81",90,"adobe"
"17814","(Appointment of Cripps as a Lord Commissioner of the Treasu ry]",90,"adobe"
"17815","1845                                   W. Cripps                        C       Unopp .",90,"adobe"
"17816","(14/81",90,"adobe"
"17817","1847             485                   W. Cripps                        C       Unopp .",90,"adobe"
"17818","                                       Viscount Villiers                C       Unopp.",90,"adobe"
"17819","[Death of Cripps]",90,"adobe"
"17820","1848             478                   J .R. Mullings                   C       262",90,"adobe"
"17821","(24/5)                                 Hon. C.F .A.C. Ponsonby          L       130",90,"adobe"
"17822","1852             434                   J.R . Mullings                   C       235",90,"adobe"
"17823","                                       Hon . A.G .J . Ponsonby          L       218",90,"adobe"
"17824","                                       Viscount Villiers                C       214",90,"adobe"
"17825","1857             423                   A.A. Bathurst                    C       307",90,"adobe"
"17826","                                       J .R. Mullings                   C       200",90,"adobe"
"17827","                                       Hon . A.G .J. Ponson by          L       188",90,"adobe"
"17828","1859             421                   A.A . Bathu rst                  C       273",90,"adobe"
"17829","                                       Hon . A.G .J . Ponsonby          L       190",90,"adobe"
"17830","                                       B.S. Follett                     C       182",90,"adobe"
"17831","1865             464                   A .A. Bathurst                   C       296",90,"adobe"
"17832","                                       Hon . R.H . Dutton               C       222",90,"adobe"
"17833","                                       J. Goldsmid                      L       172",90,"adobe"
"17834","                                                     92",90,"adobe"
"17835","",90,"adobe"
"17836","                               CIRENCESTER (50) (Cont.)",91,"adobe"
"17837","                          (Two seats until 1868; one seat from 1868)",91,"adobe"
"17838","Election        Electon               Candidate                        P•ty   Votes",91,"adobe"
"17839","1868            1.076t                A.A. Bathurst                    C      629",91,"adobe"
"17840","                                      F .A. lnderwick                  L      284",91,"adobe"
"17841","1874            1,101                 A.A . Bathurst                   C      Unopp .",91,"adobe"
"17842","[Sucoassion of Bathurst to the Peerage- Earl Bathurst )",91,"adobe"
"17843","1878            1,128                 T.W.C. Master (Junr.l            C      698",91,"adobe"
"17844","(13/3)                                Hon. A.G.J, Ponsonby             L      347",91,"adobe"
"17845","1880            1,145                 T.W.C. Master (Junr.)            C      Unopp.",91,"adobe"
"17846","Petit ion:-",91,"adobe"
"17847","       1852:    Dl1m iaed (Pon1onbv    onlvl",91,"adobe"
"17848","                                                   93",91,"adobe"
"17849","",91,"adobe"
"17850","                                            CLITHEROE (51)",92,"adobe"
"17851","Election         Electors                C.ndiflt9                                  Party    Vota",92,"adobe"
"17852","1832               306                   J. Fort                                    L        157",92,"adobe"
"17853","                                        t J. Irving                                 C        124",92,"adobe"
"17854","1835               351                   J. Fort                                     L       Unopp.",92,"adobe"
"17855","1837               368                   J. Fort                                    L        164",92,"adobe"
"17856","                                         W.Whalley                                  C        155",92,"adobe"
"17857","1841               387                 ••M. Wilson                                   L       175",92,"adobe"
"17858","                                         ""E. Cardwell                                C       170",92,"adobe"
"17859","1847               504                   M.Wilson                                    L       Unopp.",92,"adobe"
"17860","1852               448                   M. Wilson                                   L       221",92,"adobe"
"17861","                                         J.T .W. Aspinall                            C       187",92,"adobe"
"17862","[Election declared void on petition!",92,"adobe"
"17863","1853               456                   J.T .W. Aspinall                            C       215",92,"adobe"
"17864","(28/51                                   R. Fort                                     L       208",92,"adobe"
"17865","(Election declared void on petition)",92,"adobe"
"17866","1853               456                   LeG.N. Starkie                              L       216",92,"adobe"
"17867","(23/81                                   J. Peel                                     C       205",92,"adobe"
"17868","1857               457                   J.T. Hopwood                                L       Unopp .",92,"adobe"
"17869","1859               469                   J.T . Hopwood                               L       Unopp.",92,"adobe"
"17870","1865               438                   R. Fort                                     L       Unopp.",92,"adobe"
"17871","(Death)",92,"adobe"
"17872","1868                                     R. Assheton                                 C       Unopp.",92,"adobe"
"17873","(13/71",92,"adobe"
"17874","1868             1,595                   R . Assheton                                C       760",92,"adobe"
"17875","                                         C.S. Roundel!                               L       693",92,"adobe"
"17876","1874             1,790                   R . Assheton                                C       896",92,"adobe"
"17877","                                         E.E . Kay                                   L       804",92,"adobe"
"17878","1880             2,068                   R . Fort                                    L      1,078",92,"adobe"
"17879","                                         R . Assheton                                C       882",92,"adobe"
"17880","Petitions:-",92,"adobe"
"17881","       1841:     Election of Wilson declared void . Card-II   duly elected after ecrutlny",92,"adobe"
"17882","       1852 :    Vold alactlon",92,"adobe"
"17883","       1853:     Vo ld election",92,"adobe"
"17884","       (28/5)",92,"adobe"
"17885","                                                         94",92,"adobe"
"17886","",92,"adobe"
"17887","                                   COCKERMOUTH (52)",93,"adobe"
"17888","                           (Two seats until 1868; one seat from 1868)",93,"adobe"
"17889","Election        Elec1ora             Candidate                                    Party   Vot•",93,"adobe"
"17890","1832            305                  F.L.B. Dykes                                 L       187",93,"adobe"
"17891","                                     H.A. Aglionby                                L       153",93,"adobe"
"17892","                                     A. Green                                     L       125",93,"adobe"
"17893","1835            328                  H.A. Aglionby                                L       192",93,"adobe"
"17894","                                     F .L.B. Dykes                                L       145",93,"adobe"
"17895","                                     E. Horsman                                   L       113",93,"adobe"
"17896","(Rnignation of Dykes)",93,"adobe"
"17897","1836                                 E. Horsman                                   L       Unopp .",93,"adobe"
"17898","(15/2)",93,"adobe"
"17899","1837            297                  H.A . Aglionby                               L       169",93,"adobe"
"17900","                                     E. Horsman                                   L       122",93,"adobe"
"17901","                                     R . Benson                                   L       111",93,"adobe"
"17902","(Appointment   of Horsman as a Lord Commissioner of the Treasury   I",93,"adobe"
"17903","1840            288                  E. Horsman                                   L       117",93,"adobe"
"17904","(1/6)                                H . Wyndham                                  C        91",93,"adobe"
"17905","1841            293                  H .A . Aglionby                              L       129",93,"adobe"
"17906","                                     E. Horsman                                   L       127",93,"adobe"
"17907","                                     H . Wyndham                                  C       100",93,"adobe"
"17908","1847            319                  H.A. Aglionby                                L       Unopp.",93,"adobe"
"17909","                                     E . Horsman ·                                L       Unopp.",93,"adobe"
"17910","1852            355                  H.Wyndham                                    C       160",93,"adobe"
"17911","                                     H.A. Aglionby                                L       154",93,"adobe"
"17912","                                     E. Horsman                                   L       147",93,"adobe"
"17913","(Deeth of Aglionby)",93,"adobe"
"17914","1854                                 J. Steel                                     L       Unopp,",93,"adobe"
"17915","(9/81",93,"adobe"
"17916","1857            408                  Lord Naas                                    C       Unopp.",93,"adobe"
"17917","                                     J . Steel                                    L       Unopp.",93,"adobe"
"17918","{Appointment   of Naas as Chief Secretary to the Lord Lieutenant of Ireland   I",93,"adobe"
"17919","1858                                 Lord Naas                                    C       Unopp.",93,"adobe"
"17920","(3/3)",93,"adobe"
"17921","1859            412                  Lord Naas                                    C       Unopp .",93,"adobe"
"17922","                                     J . Steel                                    L       Unopp.",93,"adobe"
"17923","1865             336                 Lord Naas                                    C       Unopp.",93,"adobe"
"17924","                                     J . Steel                                    L       Unopp .",93,"adobe"
"17925","                                                   95",93,"adobe"
"17926","",93,"adobe"
"17927","                                    COCKERMOUTH(52) (Cont.,",94,"adobe"
"17928","                                (Two seats until 1868; one seat from 1868,",94,"adobe"
"17929","Election            Electors            Candidate                                    Party   Votes",94,"adobe"
"17930","[Appointment      of Naas as Chief Secretary to the Lord Lieutenant of Ireland   I",94,"adobe"
"17931","1866                                    Lord Naas (Earl of Mayo)                     C       Unopp .",94,"adobe"
"17932","(11/71",94,"adobe"
"17933","(Death of Steel)",94,"adobe"
"17934","1868                335•                A.G . Thompson                               C       171",94,"adobe"
"17935","(27/4)                                  I. Fletch8f                                  L       144",94,"adobe"
"17936","1868              1,074                 I. Fletcher                                  L       620",94,"adobe"
"17937","                                        Hon. H.L. Bourke                             C       388",94,"adobe"
"17938","1874              1,077                 I. Fletcher                                  L       506",94,"adobe"
"17939","                                        J .H. Fawcett                                C       388",94,"adobe"
"17940","[Death)",94,"adobe"
"17941","1879              1,102                 W. Fletcher                                  L       557",94,"adobe"
"17942","(18/41                                  D. Rapley                                    C       366",94,"adobe"
"17943","1880              1,094                 E. Waugh                                     L       582",94,"adobe"
"17944","                                        A.G. Webster                                 C       380",94,"adobe"
"17945","Pet ition :-",94,"adobe"
"17946","         1852 :     Dismissed",94,"adobe"
"17947","                                                        96",94,"adobe"
"17948","",94,"adobe"
"17949","                                       COLCHESTER(53)",95,"adobe"
"17950","                                          (TwoSeats)",95,"adobe"
"17951","Election          Elec:1of1          c.ndidele                                     Party   Votes",95,"adobe"
"17952","1832              1.099              A . Sanderson                                 C       648",95,"adobe"
"17953","                                    tO.W. Han1ey                                   L       411",95,"adobe"
"17954","                                    tW. Mayhew                                     L       272",95,"adobe"
"17955","1835              1,152               A. Sanderson                                 C       637",95,"adobe"
"17956","                                      Sir G .H . Smyth, Bt .                       C       568",95,"adobe"
"17957","                                      H . Tufnell                                  L       505",95,"adobe"
"17958","1837              1,175               A. Sanderson                                 C       472",95,"adobe"
"17959","                                      Sir G.H. Smyth , Bt .                        C       435",95,"adobe"
"17960","                                      J .R . Todd                                  L       306",95,"adobe"
"17961","1841              1,205•              A. Sanderson                                 C       Unopp.",95,"adobe"
"17962","                                      Sir G .H . Smyth, Bt .                       C       Unopp.",95,"adobe"
"17963","1847              1,258               Sir G.H. Smyth, Bt.                          C       678",95,"adobe"
"17964","                                      J.A. Hardcastle                              L       596",95,"adobe"
"17965","                                      A. Sanderson                                 C       531",95,"adobe"
"17966","(Reignetion    of Smyth)",95,"adobe"
"17967","1850              1,250               Lord John Manne rs                           C       622",95,"adobe"
"17968","(9/21                                 G.W. Cooke                                   L       389",95,"adobe"
"17969","(Appointment    of Manners as First Commiasioner of Works and Public Bu ildings)",95,"adobe"
"17970","1852                                  Lord John Manners                            C       Unopp.",95,"adobe"
"17971","(4/31",95,"adobe"
"17972","1852              1,258               W.W. Hawk ins                                C       686",95,"adobe"
"17973","                                      Lord John Manners                            C       615",95,"adobe"
"17974","                                      J.A . Hardcastle                             L       468",95,"adobe"
"17975","                                      H.T. Prinsep                                 C        98",95,"adobe"
"17976","(Resignation of Manners in order to contest Leicestershire , Northern   I",95,"adobe"
"17977","1857              1.282               J.G . Aebow                                  L       563",95,"adobe"
"17978","(24/21                                T .J. Miller                                 C       462",95,"adobe"
"17979","                                      W .R . Havens                                L         7",95,"adobe"
"17980","1857              1.282               T .J. Miller                                 C       599",95,"adobe"
"17981","                                      J.G. Rebow                                   L       581",95,"adobe"
"17982","                                      W.R . Havens                                 L        48",95,"adobe"
"17983","1859              1,257               T.J . Miller                                 C       651",95,"adobe"
"17984","                                      P.O. Papillon                                C       598",95,"adobe"
"17985","                                      J.G. Rebow                                   L       518",95,"adobe"
"17986","1865              1,405               J .G . Aebow                                 L        691",95,"adobe"
"17987","                                      T.J . Miller                                 C        640",95,"adobe"
"17988","                                      P.O. Papillon                                C        561",95,"adobe"
"17989","                                                      97",95,"adobe"
"17990","",95,"adobe"
"17991","                                     COLCHESTER (53)             (Cont.)",96,"adobe"
"17992","                                           (Two Seats)",96,"adobe"
"17993","Elec:tion          Elec:tors            Candidate                                       Party          Vot•",96,"adobe"
"17994","[Resignation of Miller)",96,"adobe"
"17995","1867               1,405""               E.K . Kerslake                                  C                675",96,"adobe"
"17996","( 15/2)                                 W. Brewer                                       L                598",96,"adobe"
"17997","1868               2,970                J.G. Rebow                                      L              1,467",96,"adobe"
"17998","                                        W. Brewer                                       L              1,417",96,"adobe"
"17999","                                        E.K. Karslak.e                                  C              1,284",96,"adobe"
"18000","                                        A . Learmonth                                   C              1,217",96,"adobe"
"18001","[Death of Rebow)",96,"adobe"
"18002","1870               3,145""               A . Leermonth                                   C              1,363",96,"adobe"
"18003","(3/11)                                  Sir H.K . Storks                                L                853",96,"adobe"
"18004","1874               3,183                A . Learmo nth                                  C              1,515",96,"adobe"
"18005","                                        H.8 .M. Praed                                   C              1,407",96,"adobe"
"18006","                                        W. Brewer                                       L              1,279",96,"adobe"
"18007","                                        R.K . Causton                                   L              1,218",96,"adobe"
"18008","1880               3,713                R.K . Causton                                   L              1,738",96,"adobe"
"18009","                                        W. Willis                                       L              1,650",96,"adobe"
"18010","                                        A. Learmonth                                    C              1,648",96,"adobe"
"18011","                                        F.H. Jeune                                      C              1,529",96,"adobe"
"18012","Pet it ions:-",96,"adobe"
"18013","          184 7:   Withdrawn",96,"adobe"
"18014","          1880 :   Wlthdr-n      (WIiiis only). As the r•ult of• recou nt there were found to be 1 ,641 un -",96,"adobe"
"18015","                   dlsputad votas for Learmonth and 1,640 for Wlllls . Twenty •thrN ballot pap•• were",96,"adobe"
"18016","                   r-rved     for Judgement on ecr utlny but the Con•rvath, .. decided to wlthdr-           the",96,"adobe"
"18017","                   petition giving • their ,_on      the coets Involved. It would -m       mo,. likely that the",96,"adobe"
"18018","                   rHI ,. .. on w• that they considered that WIiiis wH certa in to maintain or lnc ra- hi•",96,"adobe"
"18019","                   majority over Learmonthafter       the dlspu111d ballot ·P •P«• hed been dealt with .",96,"adobe"
"18020","                                                     98",96,"adobe"
"18021","",96,"adobe"
"18022","                                         COVENTRY (54)",97,"adobe"
"18023","                                            (Two Seats)",97,"adobe"
"18024","Election            Elec10r1         Cenciif ate               Party   Votes",97,"adobe"
"18025","1832                3.285           tE . Ellice                L       1,613",97,"adobe"
"18026","                                    tH.L.E. Bulwer             L       1,607",97,"adobe"
"18027","                                     T.8. Fyler                C         371",97,"adobe"
"18028","                                     M.D. Thomas               C         366",97,"adobe"
"18029","[Appointment of Ellice es Secretary at War I",97,"adobe"
"18030","1833                3,285            E. Ellice                 L       1,502",97,"adobe"
"18031","(12/4)                               M.D. Thomas               C       1,208",97,"adobe"
"18032","                                     J.M. Cobbett              L          89",97,"adobe"
"18033","1835                3,577            W. Williams               L       1,865",97,"adobe"
"18034","                                     E. Ellice                 L       1,601",97,"adobe"
"18035","                                     M.D. Thomas               C       1,566",97,"adobe"
"18036","1837                3,662            E. Ellice                 L       1,778",97,"adobe"
"18037","                                     W. Williams               L       1,748",97,"adobe"
"18038","                                     M.D. Thomas               C       1,511",97,"adobe"
"18039","                                     J.D.H. Hill               C       1,392",97,"adobe"
"18040","                                     J. Bell                   Ch         43",97,"adobe"
"18041","1841                3,789            W. Williams               L       1,870",97,"adobe"
"18042","                                     E. Ellioe                 L       1,829",97,"adobe"
"18043","                                     T.Weir                    C       1.290",97,"adobe"
"18044","1847                4.043            E . Ellioe                L       2,901",97,"adobe"
"18045","                                     G .J . Turner             C       1,754",97,"adobe"
"18046","                                     W.Williams                L       1,633",97,"adobe"
"18047","[Resignation of Turner on appointment as Vice-Chancellor   I",97,"adobe"
"18048","1851                4,223            C. Geech                  L       1,669",97,"adobe"
"18049","(8/4)                                E. Strutt                 L       1,104",97,"adobe"
"18050","1852                4,502            E. Ellice                 L       Unopp .",97,"adobe"
"18051","                                     C. Geach                  L       Unopp .",97,"adobe"
"18052","[01111thof Geach]",97,"adobe"
"18053","1854                                 Sir J . Paxton            L       Unopp .",97,"adobe"
"18054","(2/12)",97,"adobe"
"18055","1857                4.982            E. Ellioe                 L       2.810",97,"adobe"
"18056","                                     Sir J. Pexton             L       2,384",97,"adobe"
"18057","                                     J. Mellor                 L         703",97,"adobe"
"18058","                                     M.D. Treherne             C         699",97,"adobe"
"18059","                                     R.J. Phillimore           L         356",97,"adobe"
"18060","1859                5,363            E. Ellice                 L       3,107",97,"adobe"
"18061","                                     Sir J . Pexton            L       2,409",97,"adobe"
"18062","                                     M.D. Treherne             C       1.928",97,"adobe"
"18063","                                                      99",97,"adobe"
"18064","",97,"adobe"
"18065","                                       COVENTRY (54)             (Cont.)",98,"adobe"
"18066","                                            (Two Suts)",98,"adobe"
"18067","Election            Ei.ctors            Candifata                                           Vot•",98,"adobe"
"18068","(Death of Ellioel",98,"adobe"
"18069","1863                5.206               M.D. Treherne                          C            2,263",98,"adobe"
"18070","(8/10)                                  A.W. Peel                              L            2,129",98,"adobe"
"18071","(Death of Paxton)",98,"adobe"
"18072","1865                4.967               H.W. Eaton                             C            2,395",98,"adobe"
"18073","(21 /61                                 T.M. Jones                             L            2,142",98,"adobe"
"18074","1865                4.967               H.W. Eaton                             C            2,489",98,"adobe"
"18075","                                        M.D . Treherne                         C            2,401",98,"adobe"
"18076","                                        E.F. Flower                            L            2,342",98,"adobe"
"18077","                                        T.M. Jones                             L            2,259",98,"adobe"
"18078","(Death of Treherne)",98,"adobe"
"18079","1867                4.967°              H.M. Jackson                           L            2,429",98,"adobe"
"18080","(23/71                                  W.B. Ferrand                           C            2,123",98,"adobe"
"18081","[Election declared void on petition]",98,"adobe"
"18082","1868                4,967°              S. Carter                              L            2,415",98,"adobe"
"18083","(26/3)                                  A.S . Hill                             C            2,134",98,"adobe"
"18084","1868                7 ,925t             H.W. Eaton                             C            3,781",98,"adobe"
"18085","                                        A.S. Hill                              C            3,761",98,"adobe"
"18086","                                        H.M. Jackson                           L            3,594",98,"adobe"
"18087","                                        S. Carter                              L            3,576",98,"adobe"
"18088","1874                8,027               H.W. Eaton                             C            3,823",98,"adobe"
"18089","                                        H .M . Jac:l<son                       L            3,799",98,"adobe"
"18090","                                        S. Carter                              L            3,662",98,"adobe"
"18091","                                        F. Du P. Thornton                      C            3,628",98,"adobe"
"18092","1880                9,208               Sir H.M . Jackson. Bt.                 L            4,184",98,"adobe"
"18093","                                        W.H.Wills                              L            4,105",98,"adobe"
"18094","                                        H.W. Eaton                             C            4,008",98,"adobe"
"18095","                                        A. Kekewich                            C            3,715",98,"adobe"
"18096","[Resignation of Jackson on appointment as a Judge of the Queen's Bench Division of the High Court",98,"adobe"
"18097"," of Justice I",98,"adobe"
"18098","1881                8,263               H .W. Eaton                            C            4 ,011",98,"adobe"
"18099","(14/31                                  Sir U.J .K . Shuttleworth,   Bt.       L            3,568",98,"adobe"
"18100","Petitions:   -",98,"adobe"
"18101","         1832:      Oismi•ed",98,"adobe"
"18102","         1867 :     Void    electlon",98,"adobe"
"18103","         1868:      Dismissed",98,"adobe"
"18104","                                                       100",98,"adobe"
"18105","",98,"adobe"
"18106","                           CRICKLADE [56)",99,"adobe"
"18107","                                   (Two Seats)",99,"adobe"
"18108","Election   Electors    Candidate                 P•ty    Vot•",99,"adobe"
"18109","1832       1.534      tT. Calley                 L       Unopp.",99,"adobe"
"18110","                      tR. Gordon                 L       Unopp.",99,"adobe"
"18111","1835       1,633       A. Gordon                 L       Unopp.",99,"adobe"
"18112","                       J. Neeld                  C       Unopp.",99,"adobe"
"18113","1837       1,687       J. Neeld                  C        833",99,"adobe"
"18114","                       A.Goddard                 C        734",99,"adobe"
"18115","                       Hon. H.T. Howard          L        720",99,"adobe"
"18116","1841       1,663       Hon. H.T. Howard          L       Unopp.",99,"adobe"
"18117","                       J . Neeld                 C       Unopp.",99,"adobe"
"18118","1847       1,659       A.L. Goddard              C       Unopp.",99,"adobe"
"18119","                       J. Neeld                  C       Unopp .",99,"adobe"
"18120","1852       1,647       A .L. Goddard             C       Unopp .",99,"adobe"
"18121","                       J . Nnld                  C       Unopp .",99,"adobe"
"18122","1857       1,682       J. Nnld                   C        778",99,"adobe"
"18123","                       A.L. Goddard              C        770",99,"adobe"
"18124","                       C.J. Monk                 L        633",99,"adobe"
"18125","1859       1,692       A.L. Goddard              C        745",99,"adobe"
"18126","                       Lord Ashley               L        743",99,"adobe"
"18127","                       Sir J . Neeld, Bt.        C        712",99,"adobe"
"18128","1865       2.029       A.L. Goddard              C        978",99,"adobe"
"18129","                       D. Gooch                  C        879",99,"adobe"
"18130","                       Lord Eliot                L        772",99,"adobe"
"18131","1868       5,825       Hon . F.W . Cadogan       L       2,844",99,"adobe"
"18132","                       Sir D . Gooch, Bt .       C       2,452",99,"adobe"
"18133","                       A.L. Goddard              C       2,009",99,"adobe"
"18134","1874       6,325       Sir D . Gooch, Bt.        C       2,624",99,"adobe"
"18135","                       A.L. Goddard              C       2,231",99,"adobe"
"18136","                       Hon. F .W. Cadogan        L       2,092",99,"adobe"
"18137","                       H. Tucker                 L       1,578",99,"adobe"
"18138","                       W. Morris                 L/Lab     497",99,"adobe"
"18139","                       J . Arkell                L          40",99,"adobe"
"18140","1880       7,473       M .H.N .S. Maskelyne      L       4.350",99,"adobe"
"18141","                       Sir D. Gooch, Bt .        C       2,441",99,"adobe"
"18142","                       A.W. Neeld                C       1,748",99,"adobe"
"18143","                                       101",99,"adobe"
"18144","",99,"adobe"
"18145","                                                HACKNEY(5)",9,"adobe"
"18146","                                                   (Two Seats)",9,"adobe"
"18147","                    Electors              Candicqtt                         Pwty         Votes",9,"adobe"
"18148","1868                40,613                C. Reed                           L            14,785",9,"adobe"
"18149","                                          J. Holms                          L            12,243",9,"adobe"
"18150","                                          C.S. Butler                       L             6.825",9,"adobe"
"18151","                                          C.L. Webb                         C             2 ,633",9,"adobe"
"18152","                                          L.S. Dickson                      L             2,575",9,"adobe"
"18153","                                          J.J. Homer                        L             2 ,021",9,"adobe"
"18154","1874                40,870                J. Holms                          L             6,968",9,"adobe"
